year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,OH,PSA Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",126.00,40.00,11.51,2.77,10.69,0.00,15.04,8.00,0.00,3756.00,963.00,401.00,793.00,0.00,1599.00
2025,5,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",106.00,27.00,10.46,0.64,6.75,0.00,9.15,1.00,0.00,1695.00,617.00,130.00,214.00,0.00,734.00
2025,5,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",21.00,4.00,0.00,0.00,0.94,0.00,3.06,2.00,0.00,300.00,0.00,0.00,39.00,0.00,261.00
2025,5,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",123.00,35.00,8.49,2.21,6.21,0.00,18.09,10.00,0.00,3238.00,684.00,163.00,227.00,0.00,2164.00
2025,5,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",28.00,7.00,3.00,0.16,1.00,0.00,2.84,2.00,0.00,438.00,175.00,5.00,27.00,0.00,231.00
2025,5,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",26.00,7.00,1.92,0.00,0.50,0.00,4.58,1.00,0.00,457.00,98.00,0.00,30.00,0.00,329.00
2025,5,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",226.00,70.00,21.28,3.76,16.22,0.00,28.74,7.00,0.00,4839.00,1505.00,186.00,765.00,0.00,2383.00
2025,5,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",88.00,35.00,9.24,4.40,3.59,0.00,17.76,4.00,0.00,4384.00,1134.00,778.00,380.00,0.00,2092.00
2025,5,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",155.00,48.00,12.91,4.79,7.03,0.00,23.27,12.00,0.00,3668.00,565.00,222.00,290.00,0.00,2591.00
2025,5,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",88.00,22.00,5.11,0.23,6.34,0.00,10.32,8.00,0.00,1555.00,326.00,30.00,434.00,0.00,765.00
2025,5,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",27.00,10.00,1.02,0.00,1.31,0.00,7.67,0.00,0.00,1047.00,158.00,0.00,114.00,0.00,775.00
2025,5,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",199.00,70.00,14.85,1.75,21.33,0.00,32.07,9.00,0.00,7642.00,1488.00,175.00,1035.00,0.00,4944.00
2025,5,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",88.00,30.00,5.97,3.95,7.81,0.00,12.27,4.00,1.00,2155.00,448.00,350.00,362.00,0.00,995.00
2025,5,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",236.00,75.00,23.27,1.60,13.14,0.00,37.00,10.00,0.00,7947.00,1934.00,291.00,427.00,0.00,5295.00
2025,5,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",94.00,33.00,10.97,1.00,7.40,0.00,13.63,4.00,0.00,2378.00,880.00,37.00,438.00,0.00,1023.00
2025,5,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",124.00,40.00,8.17,1.50,12.47,0.00,17.86,3.00,0.00,3615.00,407.00,120.00,402.00,0.00,2686.00
2025,5,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",62.00,23.00,8.37,1.40,5.71,0.00,7.52,2.00,0.00,1601.00,395.00,118.00,209.00,0.00,879.00
2025,5,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",93.00,27.00,6.37,2.43,4.93,0.00,13.27,10.00,1.00,1912.00,230.00,178.00,300.00,0.00,1204.00
2025,5,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",140.00,42.00,12.50,0.77,10.29,0.00,18.45,4.00,0.00,2637.00,727.00,127.00,485.00,0.00,1298.00
2025,5,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",61.00,15.00,5.87,0.00,4.22,0.00,4.91,3.00,1.00,802.00,311.00,0.00,210.00,0.00,281.00
2025,5,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",70.00,18.00,3.45,0.40,7.68,0.00,6.47,2.00,0.00,1104.00,163.00,40.00,386.00,0.00,515.00
2025,5,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",212.00,48.00,10.34,2.88,13.30,0.00,21.49,9.00,0.00,3362.00,557.00,139.00,521.00,0.00,2145.00
2025,5,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",81.00,32.00,13.81,0.95,6.10,0.00,11.14,4.00,2.00,2074.00,601.00,71.00,367.00,0.00,1035.00
2025,5,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",29.00,9.00,0.77,1.00,0.18,0.00,7.05,1.00,1.00,678.00,107.00,19.00,23.00,0.00,529.00
2025,5,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",278.00,89.00,22.45,1.81,12.94,0.50,51.30,9.00,0.00,6715.00,1987.00,107.00,677.00,33.00,3911.00
2025,5,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1440.00,432.00,96.50,18.37,134.02,0.03,183.08,69.00,5.00,45247.00,18585.00,1148.00,7429.00,5.00,18080.00
2025,5,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",61.00,19.00,5.97,0.46,2.93,0.00,9.64,1.00,0.00,1943.00,450.00,66.00,126.00,0.00,1301.00
2025,5,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",95.00,17.00,6.48,0.48,3.93,0.00,6.11,1.00,0.00,1158.00,448.00,133.00,230.00,0.00,347.00
2025,5,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",216.00,81.00,24.94,3.21,19.96,0.00,32.89,6.00,1.00,4984.00,1650.00,211.00,808.00,0.00,2315.00
2025,5,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",104.00,26.00,3.79,0.26,7.62,0.00,14.34,7.00,0.00,1526.00,282.00,18.00,347.00,0.00,879.00
2025,5,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",144.00,28.00,7.69,0.52,5.38,0.00,14.41,7.00,1.00,1797.00,436.00,11.00,140.00,0.00,1210.00
2025,5,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",56.00,16.00,3.63,0.81,3.72,0.00,7.83,4.00,0.00,849.00,161.00,76.00,130.00,0.00,482.00
2025,5,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",64.00,22.00,5.54,1.13,4.75,0.00,10.58,5.00,0.00,1278.00,382.00,101.00,258.00,0.00,537.00
2025,5,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",154.00,39.00,11.76,1.88,4.86,0.56,19.94,7.00,0.00,2365.00,700.00,264.00,149.00,20.00,1232.00
2025,5,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",332.00,90.00,26.33,4.32,18.77,0.97,39.62,7.00,2.00,6650.00,1809.00,505.00,914.00,173.00,3249.00
2025,5,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",93.00,29.00,8.30,1.13,6.52,0.00,13.05,2.00,0.00,1773.00,404.00,24.00,269.00,0.00,1076.00
2025,5,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",123.00,48.00,11.71,1.36,12.91,0.00,22.03,5.00,0.00,2557.00,672.00,44.00,542.00,0.00,1299.00
2025,5,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",89.00,26.00,6.50,1.42,5.67,0.00,12.41,2.00,0.00,1229.00,302.00,68.00,189.00,0.00,670.00
2025,5,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",146.00,66.00,12.38,4.46,17.11,0.00,32.05,4.00,0.00,7568.00,1406.00,736.00,1111.00,0.00,4315.00
2025,5,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58.00,14.00,4.82,1.00,4.25,0.00,3.93,2.00,0.00,1653.00,683.00,106.00,151.00,0.00,713.00
2025,5,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",40.00,16.00,2.89,0.90,2.67,0.00,9.54,4.00,0.00,1257.00,263.00,81.00,102.00,0.00,811.00
2025,5,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",61.00,15.00,2.48,0.39,3.02,0.30,8.81,2.00,0.00,830.00,118.00,25.00,90.00,13.00,584.00
2025,5,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",120.00,35.00,6.24,1.68,7.17,0.00,19.91,3.00,0.00,3404.00,623.00,214.00,414.00,0.00,2153.00
2025,5,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",97.00,19.00,3.65,0.14,4.23,0.00,10.98,6.00,0.00,1551.00,391.00,17.00,154.00,0.00,989.00
2025,5,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",213.00,62.00,17.21,3.66,10.84,0.02,30.25,8.00,0.00,3940.00,838.00,265.00,598.00,2.00,2237.00
2025,5,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",4.00,1.00,0.00,0.00,0.07,0.00,0.93,0.00,0.00,60.00,0.00,0.00,4.00,0.00,56.00
2025,5,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",121.00,24.00,4.75,0.18,6.20,0.00,12.87,6.00,0.00,1589.00,268.00,11.00,189.00,0.00,1121.00
2025,5,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",563.00,74.00,38.89,2.93,16.83,0.50,14.84,3.00,0.00,4211.00,1957.00,213.00,1159.00,8.00,874.00
2025,5,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62.00,6.00,3.79,1.85,0.36,0.00,0.00,0.00,0.00,384.00,264.00,94.00,26.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",87.00,22.00,13.07,6.51,2.42,0.00,0.00,0.00,0.00,1806.00,940.00,655.00,211.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",93.00,18.00,9.00,5.64,1.44,0.00,1.92,7.00,0.00,1046.00,390.00,445.00,122.00,0.00,89.00
2025,5,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",173.00,31.00,15.43,0.00,5.30,0.00,10.27,0.00,0.00,1642.00,686.00,0.00,161.00,0.00,795.00
2025,5,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",93.00,16.00,6.38,7.79,0.83,0.00,1.00,3.00,0.00,1629.00,300.00,1198.00,74.00,0.00,57.00
2025,5,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",46.00,12.00,6.82,2.25,2.93,0.00,0.00,0.00,0.00,650.00,390.00,117.00,143.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",90.00,10.00,7.29,0.00,1.88,0.00,0.83,0.00,1.00,348.00,236.00,0.00,62.00,0.00,50.00
2025,5,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",189.00,38.00,15.05,6.17,9.13,0.00,7.65,5.00,0.00,2580.00,806.00,299.00,740.00,0.00,735.00
2025,5,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",54.00,7.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,635.00,609.00,26.00,0.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",52.00,6.00,3.00,0.00,2.00,0.00,1.00,0.00,0.00,267.00,94.00,0.00,151.00,0.00,22.00
2025,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",791.00,217.00,122.56,67.63,25.94,0.00,0.87,7.00,1.00,18873.00,11058.00,6519.00,1211.00,0.00,85.00
2025,5,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",369.00,71.00,44.09,10.69,8.87,0.00,7.35,1.00,1.00,4756.00,2730.00,647.00,828.00,0.00,551.00
2025,5,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",659.00,189.00,117.51,23.13,39.41,0.00,8.95,5.00,0.00,14121.00,8990.00,2193.00,2286.00,0.00,652.00
2025,5,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",85.00,18.00,12.48,0.99,1.54,0.00,3.00,0.00,1.00,903.00,577.00,134.00,40.00,0.00,152.00
2025,5,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",87.00,9.00,6.97,1.51,0.53,0.00,0.00,0.00,0.00,545.00,404.00,107.00,34.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",27.00,5.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,189.00,146.00,43.00,0.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",54.00,14.00,4.27,1.78,2.97,0.00,4.98,2.00,0.00,564.00,164.00,86.00,143.00,0.00,171.00
2025,5,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",133.00,30.00,12.31,3.00,8.98,0.00,5.71,0.00,0.00,2589.00,563.00,996.00,727.00,0.00,303.00
2025,5,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",25.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,60.00,60.00,0.00,0.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",176.00,54.00,31.88,6.83,7.12,0.00,8.18,1.00,0.00,3970.00,2103.00,700.00,450.00,0.00,717.00
2025,5,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",175.00,24.00,10.29,1.68,4.63,0.00,7.40,1.00,1.00,1579.00,470.00,235.00,313.00,0.00,561.00
2025,5,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",144.00,29.00,8.59,4.71,7.30,0.00,8.40,2.00,1.00,4274.00,1089.00,716.00,628.00,0.00,1841.00
2025,5,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.00,9.00,6.55,2.00,0.45,0.00,0.00,0.00,0.00,1329.00,1194.00,109.00,26.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",119.00,25.00,5.00,0.00,5.96,0.00,14.04,0.00,0.00,916.00,168.00,0.00,174.00,0.00,574.00
2025,5,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",311.00,85.00,51.66,16.24,11.82,0.00,5.28,6.00,1.00,5055.00,3107.00,969.00,684.00,0.00,295.00
2025,5,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",909.00,116.00,43.76,13.30,26.18,0.13,32.62,1.00,0.00,6286.00,2128.00,933.00,1370.00,2.00,1853.00
2025,5,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.00,13.00,5.00,5.23,1.96,0.00,0.81,6.00,1.00,995.00,503.00,272.00,178.00,0.00,42.00
2025,5,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",54.00,5.00,1.91,2.31,0.79,0.00,0.00,0.00,0.00,334.00,93.00,194.00,47.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",76.00,18.00,7.04,5.21,2.82,0.00,2.93,5.00,0.00,1183.00,465.00,460.00,164.00,0.00,94.00
2025,5,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",61.00,15.00,7.72,1.00,2.07,0.00,4.21,1.00,0.00,929.00,338.00,189.00,106.00,0.00,296.00
2025,5,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",30.00,13.00,6.57,2.00,0.43,0.00,4.00,0.00,1.00,1028.00,330.00,457.00,9.00,0.00,232.00
2025,5,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",64.00,8.00,6.37,0.00,0.63,0.00,1.00,0.00,0.00,450.00,363.00,0.00,36.00,0.00,51.00
2025,5,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",41.00,8.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,413.00,334.00,0.00,0.00,79.00,0.00
2025,5,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",358.00,61.00,30.57,0.89,4.88,0.00,24.66,0.00,0.00,3170.00,1666.00,17.00,193.00,0.00,1294.00
2025,5,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19.00,6.00,4.28,0.00,1.72,0.00,0.00,0.00,1.00,281.00,176.00,0.00,105.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",168.00,18.00,8.45,1.00,3.32,0.00,5.23,1.00,0.00,1086.00,736.00,29.00,142.00,0.00,179.00
2025,5,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",124.00,20.00,10.96,0.00,3.41,0.00,5.62,0.00,1.00,1005.00,629.00,0.00,121.00,0.00,255.00
2025,5,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",54.00,3.00,2.96,0.00,0.04,0.00,0.00,0.00,0.00,70.00,69.00,0.00,1.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",28.00,7.00,4.96,1.36,0.68,0.00,0.00,0.00,0.00,357.00,149.00,114.00,94.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",79.00,19.00,6.63,0.31,7.12,0.00,4.94,0.00,0.00,676.00,348.00,17.00,198.00,0.00,113.00
2025,5,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",45.00,6.00,4.99,0.00,1.01,0.00,0.00,0.00,0.00,454.00,428.00,0.00,26.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",112.00,21.00,11.73,0.00,2.30,0.00,6.97,0.00,0.00,970.00,576.00,0.00,51.00,0.00,343.00
2025,5,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",79.00,17.00,11.10,3.00,1.98,0.00,0.92,0.00,0.00,1674.00,1082.00,306.00,242.00,0.00,44.00
2025,5,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",94.00,21.00,12.26,2.48,3.47,0.00,2.79,1.00,0.00,1062.00,645.00,143.00,129.00,0.00,145.00
2025,5,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",93.00,21.00,9.99,7.54,2.47,0.00,1.00,5.00,1.00,1792.00,662.00,850.00,182.00,0.00,98.00
2025,5,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",73.00,16.00,12.51,0.95,2.54,0.00,0.00,0.00,0.00,773.00,587.00,38.00,148.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62.00,10.00,6.72,1.00,2.05,0.00,0.23,1.00,0.00,1202.00,1034.00,57.00,101.00,0.00,10.00
2025,5,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",74.00,24.00,9.00,1.88,6.40,0.00,6.72,2.00,0.00,1580.00,426.00,282.00,415.00,0.00,457.00
2025,5,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",461.00,110.00,53.79,11.86,21.68,0.00,22.67,5.00,2.00,9287.00,3998.00,1713.00,1622.00,0.00,1954.00
2025,5,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",31.00,8.00,4.70,1.98,0.31,0.00,1.00,1.00,0.00,396.00,195.00,167.00,16.00,0.00,18.00
2025,5,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",197.00,58.00,17.70,7.76,18.62,0.00,13.92,3.00,0.00,4350.00,972.00,799.00,1468.00,0.00,1111.00
2025,5,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",78.00,19.00,7.00,0.00,1.28,0.00,10.71,2.00,0.00,1850.00,524.00,0.00,64.00,0.00,1262.00
2025,5,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",174.00,42.00,26.79,6.73,4.48,0.00,4.00,0.00,2.00,3099.00,1821.00,541.00,424.00,0.00,313.00
2025,5,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",80.00,25.00,15.58,0.14,5.48,0.00,3.80,0.00,0.00,1581.00,1072.00,7.00,361.00,0.00,141.00
2025,5,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",62.00,18.00,8.70,0.94,3.67,0.00,4.69,1.00,0.00,3148.00,1023.00,205.00,187.00,0.00,1733.00
2025,5,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",170.00,33.00,13.98,2.73,12.54,0.00,3.74,2.00,0.00,2153.00,722.00,213.00,812.00,0.00,406.00
2025,5,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53.00,8.00,2.87,1.00,0.65,0.00,3.48,2.00,1.00,650.00,162.00,161.00,67.00,0.00,260.00
2025,5,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,50.00,29.00,21.00,0.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",6265.00,1762.00,707.79,146.45,711.80,2.84,193.13,91.00,66.00,169497.00,53510.00,21607.00,66576.00,408.00,27396.00
2025,5,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2848.00,690.00,305.27,199.82,123.56,0.81,60.54,137.00,19.00,67445.00,25875.00,25913.00,11138.00,13.00,4506.00
2025,5,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",57.00,19.00,3.82,1.00,11.68,0.00,2.50,1.00,1.00,2040.00,106.00,87.00,1613.00,0.00,234.00
2025,5,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",175.00,27.00,11.49,2.00,6.86,0.00,6.64,0.00,0.00,1366.00,488.00,331.00,210.00,0.00,337.00
2025,5,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",275.00,64.00,28.47,8.65,12.83,0.00,14.06,2.00,1.00,5074.00,2554.00,828.00,882.00,0.00,810.00
2025,5,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",171.00,35.00,20.63,0.00,5.75,0.00,8.61,0.00,0.00,1579.00,868.00,0.00,224.00,0.00,487.00
2025,5,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2467.00,320.00,218.17,62.94,28.00,1.00,9.90,4.00,0.00,27375.00,19252.00,5655.00,1723.00,51.00,694.00
2025,5,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",58.00,7.00,4.00,0.00,0.34,0.00,2.66,0.00,0.00,395.00,111.00,0.00,19.00,0.00,265.00
2025,5,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",54.00,9.00,3.54,1.00,1.46,0.00,3.00,1.00,1.00,705.00,123.00,240.00,56.00,0.00,286.00
2025,5,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",54.00,11.00,5.12,2.21,1.67,0.00,2.00,0.00,0.00,464.00,226.00,118.00,55.00,0.00,65.00
2025,5,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",53.00,15.00,4.94,6.84,1.26,0.00,1.96,0.00,0.00,1410.00,371.00,698.00,136.00,0.00,205.00
2025,5,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",63.00,12.00,3.61,1.00,2.42,0.00,4.97,1.00,0.00,598.00,135.00,37.00,224.00,0.00,202.00
2025,5,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",45.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,654.00,651.00,0.00,3.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",62.00,9.00,7.96,1.00,0.04,0.00,0.00,0.00,0.00,385.00,358.00,26.00,1.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",212.00,24.00,8.33,2.53,3.76,1.00,8.39,0.00,0.00,1939.00,930.00,200.00,206.00,37.00,566.00
2025,5,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",53.00,8.00,7.08,0.00,0.92,0.00,0.00,1.00,0.00,482.00,455.00,0.00,27.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",319.00,41.00,18.31,4.67,5.38,0.00,12.64,0.00,0.00,1720.00,565.00,329.00,180.00,0.00,646.00
2025,5,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",5.00,2.00,1.00,0.00,0.42,0.00,0.58,0.00,0.00,69.00,36.00,0.00,14.00,0.00,19.00
2025,5,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",224.00,42.00,22.25,0.99,13.26,0.60,4.91,0.00,0.00,4564.00,2211.00,1079.00,1007.00,15.00,252.00
2025,5,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",723.00,107.00,43.39,2.91,20.76,0.00,39.93,2.00,1.00,5510.00,2330.00,235.00,936.00,0.00,2009.00
2025,5,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",139.00,12.00,9.67,1.00,0.33,0.00,1.00,1.00,0.00,396.00,251.00,16.00,6.00,0.00,123.00
2025,5,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",156.00,30.00,17.73,3.86,3.73,0.00,4.68,3.00,1.00,1747.00,1084.00,317.00,202.00,0.00,144.00
2025,5,OO,SkyWest Airlines Inc.,FMN,"Farmington, NM: Four Corners Regional",24.00,6.00,1.81,0.00,3.41,0.00,0.77,0.00,0.00,304.00,126.00,0.00,154.00,0.00,24.00
