VALID,URGENT,AIRCRAFT,REPORT,ICING,TURBULENCE,ATRCC,PRODUCT_ID,FL,LAT,LON
202008111305,F,B350,LUK UA /OV LUK/TM 1305/FL020/TP B350/SK BKN014/RM 3 NM FINAL RWY 21L,None,None,ZID,None,2000,39.10333,-84.41861
202008111305,F,B737,MKL UA /OV MKL115065/TM 1305/FL360/TP B737/TB OCNL MOD BTN FL360-FL346/RM ZME,None,OCNL MOD BTN FL360-FL346,ZME,None,36000,35.13518646499136,-87.70915934813699
202008111307,F,E75L,SFO UA /OV SFO010005/TM 1307/FL011/TP E75L/SK BKN011-TOP018/RM DURC,None,None,ZOA,None,1100,37.701043960209994,-122.35661947812204
202008111310,F,B739,ORD UA /OV FNT270035/TM 1310/FL380/TP B739/TB CONS LGT,None,CONS LGT,ZOB,None,38000,42.96667,-84.54667995523306
202008111310,F,GLF4,ISP UA /OV FINAL RWY 24/TM 1310/FLDURD/TP GLF4/RM BASES 600FT,None,None,ZBW,None,None,40.79389,-73.10167
202008111311,F,P28A,CMH UA /OV I74/TM 1311/FLDURC/TP P28A/SK B016 T033,None,None,ZID,None,None,40.1326,-83.7534
202008111313,F,P28,HEF UA /OV HEF340001/TM 1313/FL012/TP P28/SK BKN011/RM DURC,None,None,ZDC,None,1200,38.737082812266074,-77.52274687291501
202008111314,F,F2TH,AIG UA /OV AIG/TM 1314/FL210/TP F2TH/TB LGT CHOP 210-230,None,LGT CHOP 210-230,ZMP,None,21000,45.1542,-89.11072
202008111316,F,B350,LAX UA /OV KLAX/TM 1316/FL007/TP B350/SK BKN-TOP010/RM DURC. COR LOCTN AND SKY. ZLA CWSU,None,None,ZLA,None,700,33.93816,-118.38653
202008111316,F,B350,LAX UA /OV DEPARTURE/TM 1316/FL007/TP B350/SK TOPS 1000,None,None,ZLA,None,700,33.93816,-118.38653
202008111322,F,B737,ISP UA /OV RWY 24 FINAL/TM 1322/FL003/TP B737/SK OVC 003,None,None,ZBW,None,300,40.79389,-73.10167
202008111322,F,A321,PHL UA /OV 3 W PHL/TM 1322/FL002/TP A321/SK BASES 002/RM TOPS OVC 016 DURC,None,None,ZDC,None,200,39.86833,-75.29626019349172
202008111324,F,A321,PHL UA /OV 1E PHL/TM 1324/FL003/TP A321/SK BASES 0034 TOPS 020,None,None,ZDC,None,300,39.86833,-75.2093932688361
202008111325,F,DA40,IND UA /OV VHP140005/TM 1325/FL018/TP DA40/SK 018SCTUNKN/RM DURGD,None,None,ZID,None,1800,39.74615779226826,-86.30026303029886
202008111325,F,LJ60,CMH UA /OV SGH/TM 1325/FLDURD/TP LJ60/SK B018,None,None,ZID,None,None,39.8402903,-83.8401601
202008111325,F,SH36,DEC UA /OV DEPARTURE RY6 DEC/TM 1325/FLDURC/TP SH36/SK BASES OVC 011 TOPS 017/RM DEPARTED DEC,None,None,ZKC,None,None,39.83456,-88.86569
202008111326,F,BE20,ILG UA /OV KILG/TM 1326/FL004/TP BE20/SK OVC004,None,None,ZDC,None,400,39.67278,-75.60083
202008111330,F,A321,ORD UA /OV BVT/TM 1330/FL360/TP A321/TB CONS LGT-OCNL MOD,None,CONS LGT-OCNL MOD,ZAU,None,36000,40.56,-87.07
202008111330,F,C510,SAT UA /OV 5 SE SAT/TM 1330/FL053/TP C510/SK TOPS BTWN 053-055,None,None,ZHU,None,5300,29.474759661925575,-98.4020491174095
202008111330,F,C182,CXY UA /OV KCXY/TM 1330/FL015/TP C182/SK BKN /RM DURD PILOT REPORTS TOPS 020-025  BASES 015  3 WEST CXY.,None,None,ZNY,None,1500,40.21714,-76.85147
202008111330,F,P32T,LNS UA /OV LNS/TM 1330/FL010/TP P32T/G/SK OVC012-TOP023,None,None,ZNY,None,1000,40.12028,-76.29444
202008111330,F,C182,CXY UA /OV KCXY/TM 1330/FL015/TP C182/SK BKN /RM DURD PILOT REPORTS TOPS 020-025  BASES 015  3 WEST CXY,None,None,ZNY,None,1500,40.21714,-76.85147
202008111331,F,E175,DAY UA /OV ROD/TM 1331/FL175/TP E175/TA M15/IC LGT RIME 175-225,LGT RIME 175-225,None,ZID,None,17500,40.29,-84.04
202008111335,F,B737,SAN UA /OV SAN/TM 1335/FL008/TP B737/SK OVC008-TOP015,None,None,ZLA,None,800,32.73392,-117.18449
202008111336,F,NUMEROUS,ORD UA /OV FNT/TM 1336/FL400/TP NUMEROUS/TB INTMT LGT,None,INTMT LGT,ZOB,None,40000,42.96667,-83.74944
202008111337,F,BN2P,FLL UA /OV MYCC /TM 1337 /FL015 /TP BN2P /WX -RA /RM DURD,None,None,ZMA,None,1500,26.07,-80.15
202008111340,F,AS65,ACY UA /OV KACY/TM 1340/FL009/TP AS65/WX OVC009/RM DURD RY 13,None,None,ZDC,None,900,39.45758,-74.57717
202008111340,F,C25B,LUK UA /OV LUK/TM 1340/FL017/TP C25B/SK BKN013,None,None,ZID,None,1700,39.10333,-84.41861
202008111340,F,P28A,PKD UA /OV KPKD /TM 1340 /FL025 /TP P28A /TB MOD /RM DURD,None,MOD,ZMP,None,2500,46.9,-95.07
202008111341,F,BE10,UA /OV CYMT 180070 /TM 1341 /FL200 /TP BE10 /IC LGT-MDT RIME,LGT-MDT RIME,None,None,None,20000,48.60517883323883,-74.52806
202008111344,F,C208,FLL UA /OV MYCC /TM 1344 /FL095 /TP C208 /WX DZ /RM DURD,None,None,ZMA,None,9500,26.07,-80.15
202008111344,F,CRJ7,MRY UA /OV MRY/TM 1344/FL020/TP CRJ7/SK OVC002TOP012,None,None,ZOA,None,2000,36.59037195,-121.84879526
202008111345,F,JL75,JEF UA /OV JEF/TM 1345/FL010/TP JL75/SK BKN010-TOPUNKN,None,None,ZKC,None,1000,38.59118,-92.15614
202008111345,F,B737,BNA UA /OV BNA240055/TM 1345/FL410/TP B737/TB OCNL MOD/RM ZME,None,OCNL MOD,ZME,None,41000,35.66051954162954,-87.67199404125141
202008111348,F,COL4,HQZ UA /OV 18005/TM 1348/FL014/TP COL4/RM DURC,None,None,ZFW,None,1400,32.74696,-96.53042
202008111350,F,C56X,ALN UA /OV ALN/TM 1350/FL011/TP C56X/SK OVC011/RM DURD,None,None,ZKC,None,1100,38.88992,-90.04599
202008111350,F,C208,EAR UA /OV EAR /TM 1350 /FLUNKN /TP C208 /TB NEG /RM CLR,None,NEG,ZMP,None,None,40.72703,-99.00678
202008111351,F,T206,STJ UA /OV STJ /TM 1351 /FL055 /TP T206 /TA 19 /TB NEG,None,NEG,ZKC,None,5500,39.77194,-94.90971
202008111355,F,NG5,CXY UA /OV KCXY/TM 1355/FL023/TP NG5/SK SCT/BKN/RM DURD PILOT REPORTS BASES 023 8 WEST CXY,None,None,ZNY,None,2300,40.21714,-76.85147
202008111357,F,B738,PKD UA /OV PKD110025/TM 1357/FL380/TP B738/TB CONS LGT CHOP 380 INMT LGT CHOP 360,None,CONS LGT CHOP 380 INMT LGT CHOP 360,ZMP,None,38000,46.757480063756255,-94.49692033305712
202008111358,F,UNKN,LOZ UA /OV KLOZ045014 /TM 1358 /FL045 /TP UNKN /SK SCT020 /WX FV09SM /TB NEG /RM SMTH,None,NEG,ZID,None,4500,37.252004946608395,-83.87015450664931
202008111358,F,B737,JNU UA /OV JNU /TM 1358 /FL024 /TP B737 /RM DURD RY 08 ARPT INSIGHT AT 024 (AKFSS),None,None,ZAN,None,2400,58.35,-134.57
202008111358,F,B737,JNU UA /OV JNU /TM 1358 /FL024 /TP B737 /RM DURD RY 08 ARPT IN SIGHT AT 024 (AKFSS,None,None,ZAN,None,2400,58.35,-134.57
202008111359,F,B763,MIE UA /OV MIE101015/TM 1359/FL380/TP B763/TB MOD,None,MOD,ZID,None,38000,40.19476388726984,-85.07422361974689
202008111401,F,E75L,OAK UA /OV OAK270005/TM 1401/FL011/TP E75L/SK OVC011-TOP014/RM DURC,None,None,ZOA,None,1100,37.72128,-122.3260808944796
202008111403,F,DH8C,HEF UA /OV HEF16001/TM 1403/FL010/TP DH8C/SK SCT008 /RM DURC BKN TO WEST,None,None,ZDC,None,1000,38.72142,-77.51544
202008111407,F,E75L,BYI UA /OV BYI290050/TM 1407/FL370/TP E75L/TB OCNL LGT /ZLC,None,OCNL LGT,ZLC,None,37000,42.82763987248749,-114.83447074481292
202008111410,F,E170,RDU UA /OV 6 MI NE RDU/TM 1410/FL022/TP E170/SK BASES 022,None,None,ZDC,None,2200,35.87764,-78.78747
202008111412,F,AT8T,MWA UA /OV MWA/TM 1412/FL035/TP AT8T/SK OVC-TOP050/SKC/TB NEG,None,NEG,ZKC,None,3500,37.75497,-89.01108
202008111412,F,E75L,PAE UA /OV KPAE/TM 1412/FL006/TP E75L/SK OVC006-TOP010/RM DURC RWY 16R,None,None,ZSE,None,600,47.90699,-122.28157
202008111413,F,P28A,SAW UA /OV KSAW /TM 1413 /FL052 /TP P28A /SK SKC /WX FV10SM /TB LGT,None,LGT,ZMP,None,5200,46.35364,-87.39536
202008111414,F,TEX2,PNS UA /OV NPA/TM 1414/FL030/TP TEX2/SK BASES OVC 030,None,None,ZJX,None,3000,30.35327,-87.31797
202008111415,F,B737,ANC UA /OV BGQ090008/TM 1415/FL175/TP B737/SK BKN 060-175/TA M20/TB SMOOTH 000-120 MOD 120-175/IC LGT RI 150-175/RM DURGC,LGT RI 150-175,SMOOTH 000-120 MOD 120-175,ZAN,None,17500,61.53,-149.53027577156047
202008111417,F,BE19,RQB UA /OV GRR360035 /TM 1417 /FL045 /TP BE19 /SK SKC /TB NEG /RM SMTH,None,NEG,ZAU,None,4500,43.463380583380584,-85.52
202008111418,F,C172,F46 UA /OV TKI180010 /TM 1418 /FL035 /TP C172 /SK FEW030,None,None,ZFW,None,3500,33.013319833319834,-96.59
202008111419,F,CL35,CMH UA /OV CMH/TM 1419/FLDURD/TP CL35/SK B023 T032,None,None,ZID,None,None,39.99139,-82.88083
202008111420,F,CL30,ORD UA /OV VHP/TM 1420/FL450/TP CL30/TB MOD,None,MOD,ZID,None,45000,39.81,-86.37
202008111423,F,A321,MIE UA /OV MIE180020/TM 1423/FL360/TP A321/TB LGT-MOD,None,LGT-MOD,ZID,None,36000,39.909109666639665,-85.39575
202008111423,F,C402,UIN UA /OV UIN/TM 1423/FL030/TP C402/SK 012OVC/RM ZKC/FD1/CJ,None,None,ZKC,None,3000,39.94285,-91.19458
202008111424,F,A319,CHA UA /OV GQO180020/TM 1424/FL380/TP A319/TB LGT CONS CHOP/RM CONSTANT LIGHT CHOP FL380-370 ZTLFD,None,LGT CONS CHOP,ZTL,None,38000,34.62663966663967,-85.15
202008111425,F,BE36,PTK UA /OV PTK245005/TM 1425/FL034/TP BE36/SK OVC024-TOP034,None,None,ZOB,None,3400,42.63027895884549,-83.52279919445604
202008111428,F,C172,DKB UA /OV DKB090006 /TM 1428 /FL031 /TP C172 /SK SKC /WX FV10SM /TB NEG,None,NEG,ZAU,None,3100,41.93383,-88.57125553109094
202008111428,F,M4,HON UA /OV HON042025 /TM 1428 /FL035 /TP M4 /WX FV10SM /TA 20 /TB NEG,None,NEG,ZMP,None,3500,44.69485875844519,-97.83840309213376
202008111428,F,B738,SFO UA /OV SFO100005/TM 1428/FL013/TP B738/SK OVC013-TOP018/RM DURD,None,None,ZOA,None,1300,37.60449814640138,-122.27127272143863
202008111430,F,P28A,PRG UA /OV TTH325025 /TM 1430 /FL040 /TP P28A /SK BKN-OVCUNKN-TOP020,None,None,ZID,None,4000,39.831340998196225,-87.55970392409414
202008111430,F,E170,CVG UA /OV 5 W CVG/TM 1430/FLDURC/TP E170/SK B024 BKN T026,None,None,ZID,None,None,39.04306,-84.77897398325544
202008111431,F,B737,SFO UA /OV SFO010003/TM 1431/FL013/TP B737/SK OVC013-TOP019/RM DURC,None,None,ZOA,None,1300,37.668214376125995,-122.36392768687323
202008111432,F,CN35,FMH UA /OV FMH/TM 1432/FLDURC/TP CN35/SK SCT008,None,None,ZBW,None,None,41.6585,-70.5215
202008111433,F,BE09,PNS UA /OV PNS/TM 1433/FL017/TP BE09/SK SCT 030,None,None,ZJX,None,1700,30.47806,-87.18694
202008111434,F,BN2P,FXE UA /OV KFXE /TM 1434 /FL055 /TP BN2P /RM NEG PRECIP,None,None,ZMA,None,5500,26.2,-80.17
202008111434,F,UNKN,SCC UA /OV SCC /TM 1434 /FL000 /TP UNKN /RM ARPT MNGR RPTD SCC RWYBARE AND DRY (AKFSS),None,None,ZAN,None,0,70.19,-148.46
202008111434,F,UNKN,SCC UA /OV SCC /TM 1434 /FL000 /TP UNKN /RM ARPT MNGR RPTD SCC RWY BARE AND DRY (AKFSS,None,None,ZAN,None,0,70.19,-148.46
202008111436,F,CRJ7,PNS UA /OV PNS/TM 1436/FL040/TP CRJ7/SK BASES OVC 035,None,None,ZJX,None,4000,30.47806,-87.18694
202008111438,F,C68A,ILM UA /OV ILM350004/TM 1438/FL014/TP C68A/SK OVC014/RM BASES REPORTED 014 DURD RWY 17,None,None,ZDC,None,1400,34.335659168168,-77.91400965337009
202008111440,F,S108,TAD UA /OV GJT-TAD /TM 1440 /FL115 /TP S108 /TB NEG /RM SMOOTH,None,NEG,ZDV,None,11500,38.196775,-106.44034
202008111440,F,DC3,OPF UA /OV KOPF /TM 1440 /FL055 /TP DC3 /SK SKC,None,None,ZMA,None,5500,25.91017,-80.28283
202008111441,F,B737,FAI UA /OV FAI180030 /TM 1441 /FL080 /TP B737 /SK OVC080-TOP090/TB LGT CHOP /IC NEG /RM DURD (AKFSS),NEG,LGT CHOP,ZAN,None,8000,64.3099594999595,-147.85
202008111441,F,B737,FAI UA /OV FAI180030 /TM 1441 /FL080 /TP B737 /SK OVC080-TOP090 /TB LGT CHOP /IC NEG /RM DURD (AKFSS,NEG,LGT CHOP,ZAN,None,8000,64.3099594999595,-147.85
202008111443,F,BN2P,PMP UA /OV KFXE090010 /TM 1443 /FL015 /TP BN2P /WX SHRA,None,None,ZMA,None,1500,26.2,-79.98423392379091
202008111444,F,C208,TMB UA /OV KTMB360005 /TM 1444 /FL025 /TP C208 /WX -RA,None,None,ZMA,None,2500,25.725610083340083,-80.43467
202008111445,F,B738,CVG UA /OV 10 W CVG/TM 1445/FLDURC/TP B738 /SK B016 SCT T025 CAB,None,None,ZID,None,None,39.04306,-84.88627796651087
202008111447,F,B757,MLI UA /OV MZV/TM 1447/FL390/TP B757/TB CONS MOD CHOP,None,CONS MOD CHOP,ZAU,None,39000,41.32,-90.64
202008111449,F,C182,ENV UA /OV BVL076021/TM 1449/FL090/TP C182/TB MOD /ZLC,None,MOD,ZLC,None,9000,40.81467952195248,-113.31181546376014
202008111450,F,P28A,JWY UA /OV CQY283030 /TM 1450 /FL055 /TP P28A /SK SCT035-TOP041 /TA 20,None,None,ZFW,None,5500,32.30248463769874,-96.79572074172556
202008111451,F,E75L,OTM UA /OV OTM161012/TM 1451/FL340/TP E75L/TB NEG,None,NEG,ZAU,None,34000,40.9116739674639,-92.35817632214905
202008111451,F,BN2P,PBI UA /OV MYAT /TM 1451 /FL055 /TP BN2P /SK SKC /RM SCT NE,None,None,None,None,5500,26.74,-77.39
202008111452,F,CRJ2,MLI UA /OV MZV100015/TM 1452/FL360/TP CRJ2/TB INTMT LGT CHOP,None,INTMT LGT CHOP,ZAU,None,36000,41.27658443920415,-90.31215601720857
202008111452,F,C25B,GGG UA /OV GGG170005/TM 1452/FLDURC/TP C25B/SK B020-TOP030,None,None,ZFW,None,None,32.30193603979001,-94.69435294804147
202008111453,F,B737,ORD UA /OV TNU107026/TM 1453/FL340/TP B737/TB NEG,None,NEG,ZAU,None,34000,41.54340644346305,-92.46423502938109
202008111455,F,B757,IND UA /OV VHP130007/TM 1455/FL020/TP B757/SK 022BKNUNK,None,None,ZID,None,2000,39.73500203785425,-86.25364700215086
202008111455,F,GLST,RCX UA /OV KRCX-RCX225020 /TM 1455 /FL045 /TP GLST /TB NEG BLO 045 /RM DURC SMOOTH AS GLASS,None,NEG BLO 045,ZMP,None,4500,45.4968361,-91.0004547
202008111459,F,P28A,RHI UA /OV EGV225015 /TM 1459 /FL053 /TP P28A /TB NEG,None,NEG,ZMP,None,5300,45.755538985776724,-89.5224699566245
202008111459,F,P28A,SAW UA /OV KSAW /TM 1459 /FL052 /TP P28A /SK SKC /TB LGT 067-052 /RM DURD,None,LGT 067-052,ZMP,None,5200,46.35364,-87.39536
202008111459,F,P28A,SAW UA /OV SAW225015 /TM 1459 /FL053 /TP P28A /TB NEG,None,NEG,ZMP,None,5300,46.17684898577672,-87.65150266043536
202008111459,F,P28A,EGV UA /OV EGV135008 /TM 1459 /FL052 /TP P28A /SK SKC /TB LGT 067-052 /RM DURD,None,LGT 067-052,ZMP,None,5200,45.83804145908092,-89.1327120231336
202008111500,F,C680,CDS UA /OV CDS350020/TM 1500/FL430/TP C680/SK TOP 400/RM ZAB/FDCS,None,None,ZFW,None,43000,34.76218584083999,-100.3582453487171
202008111502,F,SR22,TZR UA /OV TZR/TM 1502/FL016/TP SR22/SK OVC016/WX 10/TA 23/WV 26005/RM DURD ILS RWY 04 T027 B016,None,None,ZID,None,1600,39.90117,-83.13691
202008111504,F,H,MEM UA /OV MEM3963010/TM 1504/FL045/TP H/A306/SK BKN045/RM DURD,None,None,ZME,None,4500,35.06111,-89.985
202008111504,F,A306,MEM UA /OV 10 NW MEM/TM 1504/FL045/TP A306/SK BASES 045,None,None,ZME,None,4500,35.15671381601481,-90.15180483486115
202008111509,F,B767,IOW UA /OV IOW/TM 1509/FL380/TP B767/TB INTMT LGT CHOP,None,INTMT LGT CHOP,ZAU,None,38000,41.63939,-91.544535
202008111509,F,A321,PIA UA /OV BDF/TM 1509/FL380/TP A321/TB CONS LGT CHOP OCNL MOD CHOP,None,CONS LGT CHOP OCNL MOD CHOP,ZAU,None,38000,41.16,-89.59
202008111509,F,E120,LEX UA /OV FLM090030/TM 1509/FL180/TP E120/TA 05/IC LGT CLR,LGT CLR,None,ZID,None,18000,38.65,-83.66972338679825
202008111510,F,C172,SHD UA /OV KSHD045014 /TM 1510 /FL055 /TP C172 /SK SCT055 /TB NEG,None,NEG,ZDC,None,5500,38.42883494660839,-78.6862874496781
202008111510,F,C130,CRW UA /OV CRW180005/TM 1510/FL050/TP C130/SK SCT030-TOP037,None,None,ZID,None,5000,38.296059916659914,-81.59
202008111510,F,BE10,UA /OV CYBQ /TM 1510 /FLDURD /TP BE10 /SK 006BKN,None,None,None,None,None,58.7061,-98.5122
202008111511,F,P28A,JZI UA /OV CHS180017 /TM 1511 /FL010 /TP P28A /SK SKC /WX FV99SM /TA 26 /TB NEG,None,NEG,ZJX,None,1000,32.61524371664372,-80.0405
202008111514,F,F900,MLI UA /OV MZV/TM 1514/FL410/TP F900/TB CONS LGT CHOP INTMT MOD CHOP,None,CONS LGT CHOP INTMT MOD CHOP,ZAU,None,41000,41.32,-90.64
202008111514,F,B739,DAY UA /OV DQN/TM 1514/FL340/TP B739/TB MOD CHOP,None,MOD CHOP,ZID,None,34000,40.02,-84.4
202008111514,F,A321,EAU UA /OV EAU085025/TM 1514/FL320/TP A321/TB NEG,None,NEG,ZMP,None,32000,44.902117834320784,-90.8985693121043
202008111514,F,BE20,LSE UA /OV LSE/TM 1514/FL260/TP BE20/TB NEG,None,NEG,ZMP,None,26000,43.88,-91.25
202008111515,F,B737,PIA UA /OV PIA235030/TM 1515/FL310/TP B737/TB CONS LGT CHOP 310-280,None,CONS LGT CHOP 310-280,ZAU,None,31000,40.38068855195557,-90.22392238745206
202008111515,F,B763,BRL UA /OV BRL311024/TM 1515/FL360/TP B763/TB NEG,None,NEG,ZAU,None,36000,41.03537386793,-91.52415610276995
202008111515,F,P28R,HND UA /OV HND /TM 1515 /FL085 /TP P28R /TA 20 /TB NEG /RM SMOOTH,None,NEG,ZLA,None,8500,35.97286,-115.13444
202008111515,F,B737,RDU UA /OV BODLY/TM 1515/FL030/TP B737/SK TOPS 030,None,None,ZLC,None,3000,46.19,-103.43
202008111515,F,BE35,MEI UA /OV KMEI140023 /TM 1515 /FL095 /TP BE35 /TA 24 /TB NEG,None,NEG,ZME,None,9500,32.04107584443398,-88.4594249389463
202008111515,F,E75L,MCW UA /OV MCW290010/TM 1515/FL340/TP E75L/TB NEG,None,NEG,ZMP,None,34000,43.2113909744975,-93.54079918436909
202008111518,F,C182,SQL UA /OV KSQL12003/TM 1518/FL013/TP C182/SK OVC013,None,None,ZOA,None,1300,37.51192,-122.24826
202008111520,F,BE5,HYR UA /OV HYR/TM 1520/FL060/TP BE5/TB NEG/IC NEG,NEG,NEG,ZMP,None,6000,46.02528,-91.44425
202008111520,F,B738,SFO UA /OV CCR/TM 1520/FL150/TP B738/TB LGT CHOP/RM DURC,None,LGT CHOP,ZOA,None,15000,37.99160631,-122.05263065
202008111524,F,B737,MLI UA /OV MZV/TM 1524/FL400/TP B737/TB CONS LGT,None,CONS LGT,ZAU,None,40000,41.32,-90.64
202008111525,F,P28A,DVT UA /OV DVT339005 /TM 1525 /FL085 /TP P28A /WX FV99SM /TB NEG,None,NEG,ZAB,None,8500,33.76611467054895,-112.11845422929213
202008111525,F,DC3,HST UA /OV MYNN280047 /TM 1525 /FL055 /TP DC3 /SK FEW100,None,None,None,None,5500,25.174995423826985,-78.3177509940497
202008111525,F,C172,UA /OV CYXH 270005 /TM 1525 /FL065 /TP C172 /RM SH APRX 18-25W,None,None,None,None,6500,50.01889,-110.8505351231914
202008111525,F,DA40,IND UA /OV VHP/TM 1525/FL036/TP DA40/SK UKNOVC036,None,None,ZID,None,3600,39.81,-86.37
202008111525,F,MO20,WVI UA /OV WVI/TM 1525/FL009/TP MO20/SK OVC009TOP018,None,None,ZOA,None,900,36.93936,-121.78998
202008111526,F,E55P,PLN UA /OV PLN/TM 1526/FL040/TP E55P/TB NEG,None,NEG,ZMP,None,4000,45.57092,-84.79672
202008111526,F,C182,IMT UA /OV IMT/TM 1526/FL090/TP C182/TB NEG/IC NEG,NEG,NEG,ZMP,None,9000,45.81836,-88.11456
202008111529,F,B737,LOZ UA /OV LOZ248029/TM 1529/FL410/TP B737/TB CONS LGT CHOP,None,CONS LGT CHOP,ZID,None,41000,36.90592548065285,-84.63881959670952
202008111529,F,LJ45,SDM UA /OV 3 W SDM/TM 1529/FL009/TP LJ45/SK OVC/RM BASES REPORTED 004  TOPS 010 AGL,None,None,ZLA,None,900,32.57,-117.03933548116396
202008111529,F,LJ45,SDM UA /OV SDM260003/TM 1529/FL009/TP LJ45/SK OVC009-TOP015/RM COR LOCTN AND SKY. ZLA CWSU,None,None,ZLA,None,900,32.56131688784083,-117.03843404187897
202008111530,F,C206,UA /OV CYZY 359020 /TM 1530 /FL085 /TP C206 /SK 065SCT070 /RM CLD BECMG BKN N TWDS PEACE ARM,None,None,None,None,8500,55.637749560966896,-123.1424409740296
202008111530,F,E75L,JMS UA /OV JMS255035/TM 1530/FL370/TP E75L/TB OCNL MOD CHOP,None,OCNL MOD CHOP,ZMP,None,37000,46.77900999447809,-99.50517132076824
202008111531,F,B763,CVG UA /OV 5 W CVG/TM 1531/FLDURC/TP B763/SK B020 OVC T030,None,None,ZID,None,None,39.04306,-84.77897398325544
202008111533,F,C172,DAB UA /OV KDAB /TM 1533 /FL045 /TP C172 /SK SCT025,None,None,ZJX,None,4500,29.17992,-81.05806
202008111533,F,A321,OMA UA /OV OVR/TM 1533/FL360/TP A321/TB NEG,None,NEG,ZMP,None,36000,41.17,-95.74
202008111534,F,B777,PIA UA /OV BDF360020/TM 1534/FL410/TP B777/TB CONS LGT CHOP OCNL MOD CHOP,None,CONS LGT CHOP OCNL MOD CHOP,ZAU,None,41000,41.49336033336033,-89.59
202008111534,F,B787,DLH UA /OV DLH300030/TM 1534/FL400/TP B787/TB NEG,None,NEG,ZMP,None,40000,47.09210025002025,-92.82674010082007
202008111535,F,C441,ABI UA /OV ABI360033 /TM 1535 /FL320 /TP C441 /TB MOD /RM ZFW AWC-WEB,None,MOD,ZFW,None,32000,32.96067306004455,-99.68208563
202008111535,F,C441,ABI UA /OV ABI360033 /TM 1535 /FL320 /TP C441 /TB MOD /RM ZFW AWC-WEB:,None,MOD,ZFW,None,32000,32.96067306004455,-99.68208563
202008111535,F,A321,HSI UA /OV TKO/TM 1535/FL370/TP A321/TB NEG,None,NEG,ZMP,None,37000,39.8,-98.22
202008111535,F,BE65,XVG UA /OV XVG270010/TM 1535/FL080/TP BE65/SK SKC/TB NEG,None,NEG,ZMP,None,8000,46.99,-94.44824392861138
202008111536,F,B777,PIA UA /OV BDF030015/TM 1536/FL370/TP B777/TB OCNL LGT CHOP,None,OCNL LGT CHOP,ZAU,None,37000,41.37652388797807,-89.42395624085691
202008111540,F,F2TH,LUK UA /OV LUK/TM 1540/FL022/TP F2TH/SK BKN022,None,None,ZID,None,2200,39.10333,-84.41861
202008111540,F,C402,MWA UA /OV MWA/TM 1540/FL010/TP C402/SK 010BKN/RM ZKC/FD1/CJ,None,None,ZKC,None,1000,37.75497,-89.01108
202008111540,F,DHC3,EYW UA /OV KEYW270010 /TM 1540 /FL010 /TP DHC3 /SK SCT020,None,None,ZMA,None,1000,24.5561111,-81.94281028912502
202008111541,F,B737,DLH UA /OV DLH270025/TM 1541/FL380/TP B737/TB LGT CHOP,None,LGT CHOP,ZMP,None,38000,46.84208,-92.80284085605409
202008111541,T,C172,ITH UUA /OV ITH/TM 1541/FL016/TP C172/RM LLWS +/-15 KT SFC-005 DURC RY14 KITH,None,None,ZNY,None,1600,42.4910278,-76.4584444
202008111542,F,B738,DLL UA /OV DLL275020/TM 1542/FL360/TP B738/TB NEG,None,NEG,ZAU,None,36000,43.55105426745663,-90.22898815740704
202008111543,F,C206,FOA UA /OV FOA/TM 1543/FL017/TP C206/SK BASES 017 TOPS 023/RM ZKC/FD1/CJ,None,None,ZKC,None,1700,38.66499,-88.45311
202008111544,F,C172,BDU UA /OV FNL-BDU /TM 1544 /FL065 /TP C172 /WX FV20SM /TA 20 /TB NEG /RM SMOOTH,None,NEG,ZDV,None,6500,40.24562985,-105.11858085
202008111546,F,B738,LSE UA /OV ODI120030/TM 1546/FL380/TP B738/TB NEG,None,NEG,ZMP,None,38000,43.65997974997975,-90.86890380978703
202008111547,F,PA36,PVF UA /OV O61 /TM 1547 /FL035 /TP PA36 /SK BKN050 /WX -RA,None,None,ZOA,None,3500,38.68,-120.98
202008111548,F,B738,SPS UA /OV SPS270075 /TM 1548 /FL390 /TP B738 /WV 298024KT /TB NEG /RM TSRA TOPS FL350 AWC-WEB,None,NEG,ZFW,None,39000,33.9786,-100.00031488339847
202008111548,F,B738,SPS UA /OV SPS270075 /TM 1548 /FL390 /TP B738 /WV 298024KT /TB NEG /RM TSRA TOPS FL350 AWC-WEB:,None,NEG,ZFW,None,39000,33.9786,-100.00031488339847
202008111548,F,HELO,FLL UA /OV KFLL360005/TM 1548/FL005/TP HELO/WX HVY RA/RM 3 NORTH OF FIELD WEST OF DOWNTOWN,None,None,ZMA,None,500,26.153340083340083,-80.15
202008111548,F,MD11,ANC UA /OV ANC/TM 1548/FL340/TP MD11/TB NEG/RM ZAN,None,NEG,ZAN,None,34000,61.17,-149.99
202008111549,F,M22,PNS UA /OV PNS/TM 1549/FL020/TP M22/SK SCT 025 CLR BELOW,None,None,ZJX,None,2000,30.47806,-87.18694
202008111550,F,C172,UA /OV CYXH 270010 /TM 1550 /FL065 /TP C172 /RM SH,None,None,None,None,6500,50.01889,-110.98024024638279
202008111550,F,C172,UA /OV CYXH 270010 /TM 1550 /FL065 /TP C172 /RM -SHRA,None,None,None,None,6500,50.01889,-110.98024024638279
202008111551,F,A320,MBPV UA /OV MBPV320085/TM 1551/FL370/TP A320/TB LGT CHOP,None,LGT CHOP,None,None,37000,22.858937531439636,-73.24654251426534
