VALID,URGENT,AIRCRAFT,REPORT,ICING,TURBULENCE,ATRCC,PRODUCT_ID,FL,LAT,LON
202004072251,F,UNKN,UA /OV CYYZ 090030 /TM 2251 /FLDURD /TP UNKN /TB MDT 070-120 /RM REPORTED BY ALL TYPES,None,MDT 070-120,None,None,None,43.67722,-78.9391722538
202004072254,F,B737,SCC UA /OV SCC /TM 2254 /FLUNKN /TP B737 /RM DURD RY24 FIELD IN SIGHT 20-30MI OUT /BA RWY 24 BA GOOD (AKFSS,None,None,ZAN,None,None,70.19,-148.46
202004072254,F,B737,SCC UA /OV SCC /TM 2254 /FLUNKN /TP B737 /RM DURD RY24 FIELD INSIGHT 20-30MI OUT /BA RWY 24 BA GOOD (AKFSS),None,None,ZAN,None,None,70.19,-148.46
202004072255,T,H25B,RFD UUA /OV 12 SE OF JVL/TM 2255/FL100/TP H25B/TB SEVERE/RM MODERATE AT 7500,None,SEVERE,ZAU,None,10000,42.47881718862138,-88.84935872307378
202004072256,F,B737,SDB UA /OV FIM300020/TM 2256/FL260/TP B737/TB MOD CHOP/RM DURD. ZLA CWSU,None,MOD CHOP,ZLA,None,26000,34.526680166680165,-119.22972237184233
202004072256,F,B737,SDB UA /OV FIM300020 /TM 2256 /FL260 /TP B737 /TB MOD CHOP /RM DURD AWC-WEB,None,MOD CHOP,ZLA,None,26000,34.526680166680165,-119.22972237184233
202004072256,F,B737,SDB UA /OV FIM300020 /TM 2256 /FL260 /TP B737 /TB MOD CHOP /RM DURD AWC-WEB:,None,MOD CHOP,ZLA,None,26000,34.526680166680165,-119.22972237184233
202004072258,T,C172,HFD UUA /OV KHFD/TM 2258/FL004/TP C172/RM WNDSHR 004 AND BLO DURD FOR RY2 -10KTS,None,None,ZBW,None,400,41.73672,-72.64944
202004072300,F,BE190,SAW UA /OV KSAW/TM 2300/FL015/TP BE190/SK OVC015 TOP026/RM DURD,None,None,ZMP,None,1500,46.35364,-87.39536
202004072305,F,A306,MEM UA /OV 180005/TM 2305/FL140/TP A306,None,None,ZME,None,14000,35.06111,-89.985
202004072305,F,TWEN,AVP UA /OV LVZ270020/TM 2305/FL085/TP TWEN/TA M02/IC MODERATE MIXED,MODERATE MIXED,None,ZNY,None,8500,41.27,-76.13352856914783
202004072305,F,A306,MEM UA /OV 2 S MEM/TM 2305/FLDURC/TP A306/SK BASES 014,None,None,ZME,None,None,35.027773966663965,-89.985
202004072307,F,C414,SMO UA /OV SMO030004/TM 2307/FL025/TP C414/SK SCT025-TOPUNKN/RM DURD,None,None,ZLA,None,2500,34.07873970346082,-118.4068595322414
202004072311,F,B77L,BIS UA /OV BIS/TM 2311/FL330/TP B77L/TB LGT CHOP 330-350/NEG 370,None,LGT CHOP 330-350,ZMP,None,33000,46.77272,-100.74575
202004072314,F,C185,FAI UA /OV BTT-FAI /TM 2314 /FL035 /TP C185 /WX FV10SM /TB LGTCHOP /RM (AKFSS),None,LGTCHOP,ZAN,None,3500,65.86,-149.685
202004072314,F,C185,FAI UA /OV BTT-FAI /TM 2314 /FL035 /TP C185 /WX FV10SM /TB LGT CHOP /RM (AKFSS,None,LGT CHOP,ZAN,None,3500,65.86,-149.685
202004072315,F,B739,OVE UA /OV RBL131029 /TM 2315 /FL340 /TP B739 /TB MOD /RM ZOA CWSU AWC-WEB:,None,MOD,ZOA,None,34000,39.83477911791792,-121.77631635873476
202004072315,F,B739,OVE UA /OV RBL131029 /TM 2315 /FL340 /TP B739 /TB MOD /RM ZOA CWSU AWC-WEB,None,MOD,ZOA,None,34000,39.83477911791792,-121.77631635873476
202004072318,T,C208,PDT UUA /OV KPDT/TM 2318/FL001/TP C208/RM LLWS +10KTS SHORT FINAL RY29,None,None,ZSE,None,100,45.69506,-118.84144
202004072318,T,C208,PDT UUA /OV KPDT/TM 2318/FL001/TP C208/RM LLWS +10KTS SHORT FINAL RY29.,None,None,ZSE,None,100,45.69506,-118.84144
202004072320,F,C182,HOM UA /OV SOV /TM 2320 /FLUNKN /TP C182 /RM LLWS +/- 12KT DURD FARY34 (AKFSS),None,None,ZAN,None,None,59.44,-151.7
202004072320,F,PA34,BET UA /OV BET090008 /TM 2320 /FLUNKN /TP PA34 /SK OVC070 /RMCONDS IMPROVE 8 E BET (AKFSS),None,None,ZAN,None,None,60.77,-161.5569310139693
202004072320,F,PA34,BET UA /OV BET090008 /TM 2320 /FLUNKN /TP PA34 /SK OVC070 /RM CONDS IMPROVE 8 E BET (AKFSS,None,None,ZAN,None,None,60.77,-161.5569310139693
202004072320,F,C182,HOM UA /OV SOV /TM 2320 /FLUNKN /TP C182 /RM LLWS +/- 12KT DURD FA RY34 (AKFSS,None,None,ZAN,None,None,59.44,-151.7
202004072322,F,BE20,JLN UA /OV KJLN/TM 2322/FL060/TP BE20/TB NEG DURD INTO JLN FROM SE NOTHING WORSE THAN VERY LT CHOP/RM ZKC-FDC/FX,None,NEG DURD INTO JLN FROM SE NOTHING WORSE THAN VERY LT CHOP,ZKC,None,6000,37.1522,-94.4952
202004072324,F,B744,MKE UA /OV BAE180020/TM 2324/FL250/TP B744/TB MOD 250-260,None,MOD 250-260,ZAU,None,25000,42.786639666639665,-88.28
202004072325,F,C172,CNO UA /OV KCNO270004/TM 2325/FL025/TP C172/TB NEG,None,NEG,ZLA,None,2500,33.97528,-117.71650765415721
202004072325,F,C172,FAI UA /OV FAI090020 /TM 2325 /FLUNKN /TP C172 /SK BKN060-TOPUNKN/WX FV10SM HZ /TB LGT /IC NEG /RM (AKFSS),NEG,LGT,ZAN,None,None,64.81,-147.06676785433132
202004072325,F,C172,FAI UA /OV FAI090020 /TM 2325 /FLUNKN /TP C172 /SK BKN060-TOPUNKN /WX FV10SM HZ /TB LGT /IC NEG /RM (AKFSS,NEG,LGT,ZAN,None,None,64.81,-147.06676785433132
202004072327,F,PC12,SDB UA /OV PMD230013 /TM 2327 /FL130 /TP PC12 /TA M08 /IC LGT-MOD MX/RM AWC-WEB:,LGT-MOD MX,None,ZLA,None,13000,34.49010807030075,-118.28627662339467
202004072327,F,PC12,SDB UA /OV PMD230013 /TM 2327 /FL130 /TP PC12 /TA M08 /IC LGT-MOD MX/RM AWC-WEB,LGT-MOD MX,None,ZLA,None,13000,34.49010807030075,-118.28627662339467
202004072327,F,PC12,PMD UA /OV PMD230013/TM 2327/FL130/TP PC12/TA M08/IC LGT-MOD MX/RM COR SA-ID. ZLA CWSU,LGT-MOD MX,None,ZLA,None,13000,34.49010807030075,-118.28627662339467
202004072330,F,C550,SHV UA /OV KSHV/TM 2330/FLUNKN/TP C550/SK BKN025-TOPS045/SKC/RM DURC RY14 SHV,None,None,ZFW,None,None,32.4472,-93.8244
202004072345,F,E75S,FLO UA /OV FLO280040/TM 2345/FL290/TP E75S/TB MOD BLO 290 ABV 170,None,MOD BLO 290 ABV 170,ZJX,None,29000,34.301134828788925,-80.51761884223718
202004072348,F,LJ45,SSI UA /OV SSI070015/TM 2348/FL170/TP LJ45/IC LGT MX BLO 170 ABV 140,LGT MX BLO 170 ABV 140,None,ZJX,None,17000,31.237731961746245,-81.11629939180429
202004072350,F,PC12,UUA /OV CYAM 090005 /TM 2350 /FLDURC /TP PC12 /IC MDT-SEV CLR 100-140,MDT-SEV CLR 100-140,None,None,None,None,46.48333,-84.3884056579478
202004072352,F,E170,ORD UA /OV OBK045050/TM 2352/FL100/TP E170/TB MOD CHOP/RM 100-140,None,MOD CHOP,ZAU,None,10000,42.80930338074425,-87.15425709937297
202004072353,F,E135,LAX UA /OV SXC290060 /TM 2353 /FL250 /TP E135 /TA M27 /TB LGT /IC LGT RIME /RM DURD FL200 AWC-WEB:,LGT RIME,LGT,ZLA,None,25000,33.722047846984985,-119.54541767310528
202004072353,F,E135,LAX UA /OV SXC290060 /TM 2353 /FL250 /TP E135 /TA M27 /TB LGT /IC LGT RIME /RM DURD FL200 AWC-WEB,LGT RIME,LGT,ZLA,None,25000,33.722047846984985,-119.54541767310528
202004072353,F,E135,OXR UA /OV SXC290060/TM 2353/FL250/TP E135/TA M27/TB LGT/IC LGT RIME/RM DURD THRU FL200. COR SA-ID. ZLA CWSU,LGT RIME,LGT,ZLA,None,25000,33.722047846984985,-119.54541767310528
202004072353,F,CRJ2,TWF UA /OV TWF112015/TM 2353/FL150/TP CRJ2/TA -2/IC MOD RIME /RM MOD RIME ICING IN DESCENT OUT OF 150,MOD RIME,None,ZLC,None,15000,42.388150765854924,-114.1734214277998
202004072356,F,C208,DRO UA /OV DRO150030 /TM 2356 /FL130 /TP C208 /SK SKC /WX FV99SM /TA M04 /WV 25010KT /TB LGT,None,LGT,ZDV,None,13000,36.71847222404385,-107.44008452396675
202004072357,F,C208,IZA UA /OV GVO345008/TM 2357/FL070/TP C208/TA M04/IC LGT-MOD MX/RM COR SA-ID. ZLA CWSU,LGT-MOD MX,None,ZLA,None,7000,34.65880054218123,-120.13189216459054
202004072357,F,C208,SBA UA /OV GVO345008/TM 2357/FL070/TP C208/TA M04/IC LGT-MOD MX,LGT-MOD MX,None,ZLA,None,7000,34.65880054218123,-120.13189216459054
202004072358,F,A21N,JMS UA /OV JMS045015/TM 2358/FL370/TP A21N/TB CONS LGT OCNL MOD 370-360,None,CONS LGT OCNL MOD 370-360,ZMP,None,37000,47.106791014223276,-98.42111400067812
202004080000,F,A321,SDF UA /OV MYS339016/TM 0000/FL370/TP A321/TB NEG,None,NEG,ZID,None,37000,38.13897494575663,-86.36110185327621
202004080000,F,CRJ9,PNS UA /OV PNS350002/TM 0000/FLDURD/TP CRJ9/SK OVC012,None,None,ZJX,None,None,30.510889584083998,-87.19365685304324
202004080001,F,C140,SPB UA /OV BTG320010 /TM 0001 /FL022 /TP C140 /TB NEG /RM SMTH,None,NEG,ZSE,None,2200,45.877684415463484,-122.74354171787732
202004080006,F,C208,BYI UA /OV BYI120020/TM 0006/FL130/TP C208/SK TOP170 /ZLC,None,None,ZLC,None,13000,42.375919833319834,-113.37969909070281
202004080006,F,E145,MEM UA /OV MEM180002/TM 0006/FL014/TP E145/SK BASES 014 DURC,None,None,ZME,None,1400,35.027773966663965,-89.985
202004080007,T,H,EDW UUA /OV PMD070008/TM 0007/FL105/TP H/A306/TA -11/TB MOD/IC MOD/RM MOD RIME ICING BTWN 105-80. BLW IS UNKWN,MOD,MOD,ZLA,None,10500,34.674996379598,-117.93227040829281
202004080007,T,A306,PMD UUA /OV PMD070008/TM 0007/FL105/TP A306/TA M11/TB MOD/IC MOD RIME 105-080/RM COR SA-ID AND MSG TYPE AND ACFT AND TEMP AND ICE. ZLA CWSU,MOD RIME 105-080,MOD,ZLA,None,10500,34.674996379598,-117.93227040829281
202004080008,F,B737,SCC UA /OV SCC /TM 0008 /FLUNKN /TP B737 /SK BKN200 /WX FV05SM /RM DURD RY24 AS ADVERTISED (AKFSS,None,None,ZAN,None,None,70.19,-148.46
202004080008,F,B737,SCC UA /OV SCC /TM 0008 /FLUNKN /TP B737 /SK BKN200 /WX FV05SM /RMDURD RY24 AS ADVERTISED (AKFSS),None,None,ZAN,None,None,70.19,-148.46
202004080011,F,H25B,VNY UA /OV VNY340003/TM 0011/FL020/TP H25B/SK OVC022/RM COR LOCTN. ZLA CWSU,None,None,ZLA,None,2000,34.25670843679821,-118.50985040903376
202004080011,F,H25B,VNY UA /OV VNY34003/TM 0011/FL020/TP H25B/SK OVC022,None,None,ZLA,None,2000,34.20972,-118.48917
202004080014,F,C180,GKN UA /OV 15Z-CXC /TM 0014 /FL050 /TP C180 /TB LGT-MOD 000-050/RM (AKFSS),None,LGT-MOD 000-050,ZAN,None,5000,61.504999999999995,-143.66
202004080014,F,C180,GKN UA /OV 15Z-CXC /TM 0014 /FL050 /TP C180 /TB LGT-MOD 000-050 /RM (AKFSS,None,LGT-MOD 000-050,ZAN,None,5000,61.504999999999995,-143.66
202004080019,F,A359,DTW UA /OV 10 SW DTW/TM 0019/FL070/TP A359/SK 068 OVC/TB NEG TURB,None,NEG TURB,ZOB,None,7000,42.112139323851146,-83.48917379055929
202004080020,F,B737,SDB UA /OV GMN /TM 0020 /FL200 /TP B737 /TB MOD CHOP/RM AWC-WEB:,None,MOD CHOP,ZLA,None,20000,34.8,-118.86
202004080020,F,GP4,PSP UA /OV PSP090015/TM 0020/FL100/TP GP4/TA 01/IC MOD MX,MOD MX,None,ZLA,None,10000,33.82967,-116.2057132721948
202004080020,F,GP4,TRM UA /OV PSP090015/TM 0020/FL100/TP GP4/TA 01/IC MOD MX/RM COR SA-ID. ZLA CWSU,MOD MX,None,ZLA,None,10000,33.82967,-116.2057132721948
202004080020,F,B737,SDB UA /OV GMN /TM 0020 /FL200 /TP B737 /TB MOD CHOP/RM AWC-WEB,None,MOD CHOP,ZLA,None,20000,34.8,-118.86
202004080021,F,C180,FAI UA /OV GKN020103 /TM 0021 /FL055 /TP C180 /SK SCT050-TOPUNKN/WX FV10SM /TB LGT CHOP /RM BTWN TOK GKN (AKFSS),None,LGT CHOP,ZAN,None,5500,63.763269663405396,-144.1930770145369
202004080021,F,C180,FAI UA /OV GKN020103 /TM 0021 /FL055 /TP C180 /SK SCT050-TOPUNKN /WX FV10SM /TB LGT CHOP /RM BTWN TOK GKN (AKFSS,None,LGT CHOP,ZAN,None,5500,63.763269663405396,-144.1930770145369
202004080022,F,A319,MEM UA /OV MEM/TM 0022/FLDURD/TP A319/SK OVC015,None,None,ZME,None,None,35.06111,-89.985
202004080034,F,E170,ORD UA /OV ORD/TM 0034/FL040/TP E170/TB NONE,None,NONE,ZAU,None,4000,41.98754,-87.93193
202004080040,F,C208,SDB UA /OV LHS330020 /TM 0040 /FL110 /TP C208 /TA M07 /IC LGT RIME/RM AWC-WEB:,LGT RIME,None,ZLA,None,11000,34.9686985173041,-118.78268942043924
202004080040,F,C208,SDB UA /OV LHS330020 /TM 0040 /FL110 /TP C208 /TA M07 /IC LGT RIME/RM AWC-WEB,LGT RIME,None,ZLA,None,11000,34.9686985173041,-118.78268942043924
202004080040,F,B739,SUX UA /OV ONL-SUX/TM 0040/FL390/TP B739/TB CONS LGT CHOP/RM RPTD BY NMURS ACFT,None,CONS LGT CHOP,ZMP,None,39000,42.430699000000004,-97.533769
202004080040,F,B739,ONL UA /OV ONL-SUX/TM 0040/FL390/TP B739/TB CONS LGT CHOP/RM RPTD BY NMURS ACFT,None,CONS LGT CHOP,ZMP,None,39000,42.430699000000004,-97.533769
202004080043,F,G280,HSV UA /OV HSV/TM 0043/FLDURD/TP G280/SK BASES 022,None,None,ZME,None,None,34.64389,-86.78611
202004080047,F,CRJ2,ORD UA /OV OBK/TM 0047/FL130/TP CRJ2/TB CONS LGT-OCNL MOD,None,CONS LGT-OCNL MOD,ZAU,None,13000,42.22,-87.95
202004080055,F,CRJ2,SYR UA /OV SYR280030/TM 0055/FL330/TP CRJ2/TB CONS MOD /RM SMOOTH FL290 TOP FL340,None,CONS MOD,ZOB,None,33000,43.198021121591694,-76.78086386595986
202004080057,F,C182,VBT UA /OV KVBT /TM 0057 /FL045 /TP C182 /SK SKC /WX FV99SM /TB NEG,None,NEG,ZME,None,4500,36.34572,-94.21935
202004080103,F,CRJ9,ELP UA /OV 50W ELP/TM 0103/FL240/TP CRJ9/SK TOP240/RM S ZAB/FDCS,None,None,ZAB,None,24000,31.81111,-107.35654328906045
202004080105,F,BE20,SBA UA /OV FLW095015 /TM 0105 /FL170 /TP BE20 /TA M07 /IC LGT-MOD RIME /RM DURD FL170-150 AWC-WEB,LGT-MOD RIME,None,ZLA,None,17000,35.068209299407535,-119.56560790892948
202004080105,F,BE20,SBA UA /OV FLW095015 /TM 0105 /FL170 /TP BE20 /TA M07 /IC LGT-MOD RIME /RM DURD FL170-150 AWC-WEB:,LGT-MOD RIME,None,ZLA,None,17000,35.068209299407535,-119.56560790892948
202004080105,F,BE20,SBA UA /OV FLW095015/TM 0105/FL170/TP BE20/TA M07/IC LGT-MOD RIME 170-150/RM DURD. COR ICE. ZLA CWSU,LGT-MOD RIME 170-150,None,ZLA,None,17000,35.068209299407535,-119.56560790892948
202004080106,T,B737,ORD UUA /OV CGT/TM 0106/FL120/TP B737/TB MOD-SEV 120-190,None,MOD-SEV 120-190,ZAU,None,12000,41.51,-87.57
202004080107,F,E75L,STL UA /OV STL150040/TM 0107/FL360/TP E75L/TB LGT MOD CHOP 360/RM ZKC-FDC/FX,None,LGT MOD CHOP 360,ZKC,None,36000,38.17505296539181,-89.94593698224216
202004080112,F,E175,ORD UA /OV 15 SOUTH ORD/TM 0112/FL129/TP E175/TB MOD,None,MOD,ZAU,None,12900,41.737519749979754,-87.93193
202004080115,F,E175,ORD UA /OV 20 SOUTH ORD/TM 0115/FL135/TP E175/TB SEVERE,None,SEVERE,ZAU,None,13500,41.65417966663967,-87.93193
202004080115,F,BE99,BFL UA /OV GMN34522/RM 20SE BFL/TM 0115/FL110/TP BE99/TA M05/IC LGT RME,LGT RME,None,ZLA,None,11000,34.8,-118.86
202004080115,F,BE99,BFL UA /OV GMN345022/TM 0115/FL110/TP BE99/TA M05/IC LGT RIME/RM COR LOCTN. ZLA CWSU,LGT RIME,None,ZLA,None,11000,35.15420149099838,-118.97557948593904
202004080123,F,E75S,LGA UA /OV LGA050015/TM 0123/FL170/TP E75S/TB CONS LGT 120-165/RM TOP 160,None,CONS LGT 120-165,ZBW,None,17000,40.940159918883744,-73.62734920815055
202004080129,F,C208,DBQ UA /OV DBQ130035/TM 0129/FL070/TP C208/TB LGT,None,LGT,ZAU,None,7000,42.02336018927126,-90.10398290647484
202004080130,F,B73,SDB UA /OV FIM150010 /TM 0130 /FL240 /TP B73 /TB MOD CHOP /RM DURD FL240-200 AWC-WEB:,None,MOD CHOP,ZLA,None,24000,34.21565074134795,-118.77904384723759
202004080130,F,B737,CMA UA /OV FIM150010/TM 0130/FL240/TP B737/TB MOD CHOP 240-200/RM DURD. COR SA-ID AND TURB. ZLA CWSU,None,MOD CHOP 240-200,ZLA,None,24000,34.21565074134795,-118.77904384723759
202004080130,F,B73,SDB UA /OV FIM150010 /TM 0130 /FL240 /TP B73 /TB MOD CHOP /RM DURD FL240-200 AWC-WEB,None,MOD CHOP,ZLA,None,24000,34.21565074134795,-118.77904384723759
202004080130,F,A306,MEM UA /OV MEM/TM 0130/FLDURD/TP A306/SK OVC011,None,None,ZME,None,None,35.06111,-89.985
202004080133,F,C206,MRI UA /OV MRI/TM 0133/FL009/TP C206/TB LGT OCNL MOD/RM VRB WINDS,None,LGT OCNL MOD,ZAN,None,900,61.21,-149.84
202004080150,F,B737,PMD UA /OV PMD045015 /TM 0150/FL120/TP B737/TA M05/IC LIGHT MIXED,LIGHT MIXED,None,ZLA,None,12000,34.80618101422328,-117.86969663422117
202004080150,F,B737,EDW UA /OV PMD045015/TM 0150/FL120/TP B737/TA M05/IC LGT MX/RM COR SA-ID. ZLA CWSU,LGT MX,None,ZLA,None,12000,34.80618101422328,-117.86969663422117
202004080152,F,C172,11R UA /OV 11R /TM 0152 /FL022 /TP C172 /SK SKC,None,None,ZHU,None,2200,30.21889,-96.37417
202004080157,F,B737,PMD UA /OV PMD240015/TM 0157/FL080/TP B737/TB OCNL MOD,None,OCNL MOD,ZLA,None,8000,34.50437987498987,-118.34769055783883
202004080159,F,B752,MEM UA /OV 5N MEM/TM 0159/FL012/TP B752/SK BKN012,None,None,ZME,None,1200,35.14445008334008,-89.985
202004080200,F,B737,EWR UA /OV 15 NE RBV/TM 0200/FL100/TP B737/IC LIGHT MIXED,LIGHT MIXED,None,ZNY,None,10000,40.37679101422328,-74.26853635316839
202004080200,F,B737,SMF UA /OV OVE360005/TM 0200/FL150/TP B737/TA M13/IC LGT RIME,LGT RIME,None,ZOA,None,15000,39.573340083340085,-121.62
202004080205,F,PC12,MEM UA /OV 360005/TM 0205/FL120/TP PC12/SK BASES 120 OVC /WX 10SM/TA 21/19/WV 18008,None,None,ZME,None,12000,35.06111,-89.985
202004080208,F,PC12,SBA UA /OV GVO340015/TM 0208/FL150/TP PC12/TA M16/IC LGT RIME,LGT RIME,None,ZLA,None,15000,34.76494218399108,-120.193798129489
202004080208,F,PC12,IZA UA /OV GVO340015/TM 0208/FL150/TP PC12/TA M16/IC LGT RIME/RM COR SA-ID. ZLA CWSU,LGT RIME,None,ZLA,None,15000,34.76494218399108,-120.193798129489
202004080213,F,B737,BUR UA /OV KBUR/TM 0213/FL027/TP B737/RM LLWS,None,None,ZLA,None,2700,34.20067,-118.35867
202004080214,F,E145,SYR UA /OV SYR190020/TM 0214/FL120/TP E145/TB LGT-MOD,None,LGT-MOD,ZNY,None,12000,42.78289415916001,-76.18560469767327
202004080224,F,B737,DRA UA /OV BTY320005/TM 0224/FL290/TP B737/TB MOD 290-240/RM DURD. COR TURB. ZLA CWSU,None,MOD 290-240,ZLA,None,29000,36.923842207731745,-116.84695379267518
202004080224,F,B737,DRA UA /OV BTY320005 /TM 0224 /FL290 /TP B737 /TB MOD /RM DURD FL290-240 AWC-WEB:,None,MOD,ZLA,None,29000,36.923842207731745,-116.84695379267518
202004080224,F,B737,DRA UA /OV BTY320005 /TM 0224 /FL290 /TP B737 /TB MOD /RM DURD FL290-240 AWC-WEB,None,MOD,ZLA,None,29000,36.923842207731745,-116.84695379267518
202004080225,F,B739,GRI UA /OV OBH/TM 0225/FL360/TP B739/TB CONS LGT CHOP,None,CONS LGT CHOP,ZMP,None,36000,41.38,-98.35
202004080226,F,B739,GRI UA /OV OBH/TM 0226/FL380/TP B739/TB NEG/RM SMOOTH,None,NEG,ZMP,None,38000,41.38,-98.35
202004080230,F,B737,DEN UA /OV 18SW DEN/TM 0230/FL140/TP B737/TB MDT,None,MDT,ZDV,None,14000,39.62065078293207,-104.93376583261932
202004080233,F,BE20,OTZ UA /OV OTZ-D76-OTZ /TM 0233 /FLUNKN /TP BE20 /SK SKC /RM(AKFSS),None,None,ZAN,None,None,66.845,-161.805
202004080233,F,BE20,OTZ UA /OV OTZ-D76-OTZ /TM 0233 /FLUNKN /TP BE20 /SK SKC /RM (AKFSS,None,None,ZAN,None,None,66.845,-161.805
202004080239,F,A320,YIP UA /OV FINAL RY23L/TM 0239/FL030/TP A320/WX -RA/WV 40-60KT AT 030/RM LLWS +10KT/-05KT,None,None,ZJX,None,3000,29.4657,-81.2087
202004080256,F,B739,SDB UA /OV PMD /TM 0256 /FL240 /TP B739 /TB OCNL LGT-MOD CAT /RM DURD AWC-WEB:,None,OCNL LGT-MOD CAT,ZLA,None,24000,34.62939,-118.08455
202004080256,F,B739,PMD UA /OV PMD/TM 0256/FL240/TP B739/TB OCNL LGT-MOD CAT/RM DURD. ZLA CWSU,None,OCNL LGT-MOD CAT,ZLA,None,24000,34.62939,-118.08455
202004080256,F,B739,SDB UA /OV PMD /TM 0256 /FL240 /TP B739 /TB OCNL LGT-MOD CAT /RM DURD AWC-WEB,None,OCNL LGT-MOD CAT,ZLA,None,24000,34.62939,-118.08455
202004080308,F,PC12,SBA UA /OV ZACKS/TM 0308/FL050/TP PC12/TA 0/IC MOD RIME,MOD RIME,None,ZLA,None,5000,34.42611,-119.84361
202004080308,F,PC12,SBA UA /OV GVO099021/TM 0308/FL050/TP PC12/TA 00/IC MOD RIME/RM OV ZACKS. COR LOCTN AND TEMP. ZLA CWSU,MOD RIME,None,ZLA,None,5000,34.4752435023144,-119.67035137408868
202004080308,F,C208,UA /OV CYHM /TM 0308 /FLDURD /TP C208 /RM LGT-MDT DN DFT APCH RWY 12  FLD IN SIGHT AT MINS,None,None,None,None,None,43.17202,-79.93395
202004080324,F,HELO,BWI UA /OV 10 N BWI/TM 0324/FL010/TP HELO/RM HEAVY LIGHTNING IN THE AREA,None,None,ZDC,None,1000,39.342040166680164,-76.66833
202004080326,F,B77L,PANC UA /OV 5200N 15200W /TM 0326 /FL350 /TP B77L /TB LGT-MOD /RM ZOA CWSU AWC-WEB:,None,LGT-MOD,None,None,35000,52.0,-152.0
202004080326,F,B77L,PANC UA /OV 5200N 15200W /TM 0326 /FL350 /TP B77L /TB LGT-MOD /RM ZOA CWSU AWC-WEB,None,LGT-MOD,None,None,35000,52.0,-152.0
202004080327,F,B737,MOD UA /OV HYP060020 /TM 0327 /FL300 /TP B737 /TB MOD CHOP 260-300 /RM ZOA CWSU AWC-WEB,None,MOD CHOP 260-300,ZOA,None,30000,37.386680166680165,-120.03745863040444
202004080327,F,B737,MOD UA /OV HYP060020 /TM 0327 /FL300 /TP B737 /TB MOD CHOP 260-300 /RM ZOA CWSU AWC-WEB:,None,MOD CHOP 260-300,ZOA,None,30000,37.386680166680165,-120.03745863040444
202004080330,F,B737,OAK UA /OV OAK070065/TM 0330/FL230/TP B737/TB CONT LGT--MOD CHOP/RM 230-120 DURD,None,CONT LGT--MOD CHOP,ZOA,None,23000,38.09183183423373,-120.93363088419547
202004080331,F,B767,MEM UA /OV KMEM/TM 0331/FLDURD/TP B767/SK OVC009,None,None,ZME,None,None,35.06111,-89.985
202004080333,F,C172,UA /OV CYVK 045008 /TM 0333 /FL045 /TP C172 /TB LGT /RM LGT CHOP,None,LGT,None,None,4500,50.34428854091908,-119.18254490166062
202004080336,F,B738,SJC UA /OV SNS125012/TM 0336/FL250/TP B738/TB LGT-MOD CHOP/RM 250-130 DURD,None,LGT-MOD CHOP,ZOA,None,25000,36.54876675078223,-121.40501829882349
202004080343,F,B737,LAX UA /OV LAX/TM 0343/FL035/TP B737/SK BKN035,None,None,ZLA,None,3500,33.93816,-118.38653
202004080344,F,E75L,ICR UA /OV ICR/TM 0344/FL370/TP E75L/TB CONS LGT CHOP,None,CONS LGT CHOP,ZMP,None,37000,43.39026,-99.84217
202004080345,F,B738,MBG UA /OV 0D8/TM 0345/FL400/TP B738/TB NEG CHOP,None,NEG CHOP,ZMP,None,40000,44.98,-99.95
202004080350,F,B737,SJC UA /OV PXN305003/TM 0350/FL285/TP B737/TB MOD TURB/RM DURD 285-250,None,MOD TURB,ZOA,None,28500,36.74868114480444,-120.83110105650141
202004080410,F,B767,MEM UA /OV KMEM/TM 0410/FLDURD/TP B767/SK OVC008,None,None,ZME,None,None,35.06111,-89.985
202004080415,F,B737,DRA UA /OV BTY315055 /TM 0415 /FL340 /TP B737 /TB LGT-MOD CHOP/RM AWC-WEB:,None,LGT-MOD CHOP,ZOA,None,34000,37.50823371881867,-117.590187192856
202004080415,F,B737,DRA UA /OV BTY315055 /TM 0415 /FL340 /TP B737 /TB LGT-MOD CHOP/RM AWC-WEB,None,LGT-MOD CHOP,ZOA,None,34000,37.50823371881867,-117.590187192856
202004080417,F,A320,LAX UA /OV 3742N 12024W /TM 0417 /FL280 /TP A320 /TB LGT-MOD CHOP /RM DURD AWC-WEB,None,LGT-MOD CHOP,ZOA,None,28000,37.7,-120.4
202004080417,F,A320,LAX UA /OV 3742N 12024W /TM 0417 /FL280 /TP A320 /TB LGT-MOD CHOP /RM DURD AWC-WEB:,None,LGT-MOD CHOP,ZOA,None,28000,37.7,-120.4
202004080418,F,B738,TPH UA /OV OAL210020 /TM 0418 /FL290 /TP B738 /TB LGT-MOD CHOP /RM DURD AWC-WEB,None,LGT-MOD CHOP,ZOA,None,29000,37.7113014826959,-117.98152016760847
202004080418,F,B738,TPH UA /OV OAL210020 /TM 0418 /FL290 /TP B738 /TB LGT-MOD CHOP /RM DURD AWC-WEB:,None,LGT-MOD CHOP,ZOA,None,29000,37.7113014826959,-117.98152016760847
202004080424,F,BE99,FAT UA /OV FRA050035 /TM 0424 /FL170 /TP BE99 /TA M18 /IC TRACE LGT RIME /RM 170-190 AWC-WEB,TRACE LGT RIME,None,ZOA,None,17000,37.474989810728744,-119.03968849174225
