VALID,URGENT,AIRCRAFT,REPORT,ICING,TURBULENCE,ATRCC,PRODUCT_ID,FL,LAT,LON
202006010205,F,P28A,DYL UA /OV KACY-KDYL /TM 0205 /FL030 /TP P28A /WX FV10SM /TA 07 /TB NEG,None,NEG,ZDC,None,3000,39.895315,-74.84975499999999
202006010208,F,C172,MKY UA /OV X01 /TM 0208 /FL035 /TP C172 /WX FU /RM 15NM SE X01 FU 025-035,None,None,ZMA,None,3500,25.84,-81.39
202006010217,F,B350,ACT UA /OV 32E ACT/TM 0217/FL210/TP B350/TA -15/IC LIGHT RIME /RM LGHT RIME ICE FL210-250,LIGHT RIME,None,ZFW,None,21000,31.61797,-96.60194961342738
202006010217,F,B350,ACT UA /OV GNL /TM 0217 /FL250 /TP B350 /IC LGT RIME/RM AWC-WEB:,LGT RIME,None,ZFW,None,25000,31.58,-96.55
202006010217,F,B350,ACT UA /OV GNL /TM 0217 /FL250 /TP B350 /IC LGT RIME/RM AWC-WEB,LGT RIME,None,ZFW,None,25000,31.58,-96.55
202006010222,F,CRJ2,CIU UA /OV KCIU /TM 0222 /FLUNKN /TP CRJ2 /SK SKC /WX FV10SM /RM DURD/VFR/VIS GREATER THAN 10,None,None,ZMP,None,None,46.25,-84.47
202006010235,F,BE9L,OAK UA /OV LIN060040/TM 0235/FL170/TP BE9L/TA M07/IC LGT MX/RM DURD,LGT MX,None,ZOA,None,17000,38.40336033336033,-120.26657202655386
202006010332,F,BE20,SCC UA /OV SCC /TM 0332 /FL014 /TP BE20 /SK OVC008-TOP014 /RM HI SCT ABV (AKFSS,None,None,ZAN,None,1400,70.19,-148.46
202006010332,F,BE20,SCC UA /OV SCC /TM 0332 /FL014 /TP BE20 /SK OVC008-TOP014 /RM HISCT ABV (AKFSS),None,None,ZAN,None,1400,70.19,-148.46
202006010352,F,C172,OSU UA /OV KOSU /TM 0352 /FL065 /TP C172 /WX FV10SM,None,None,ZID,None,6500,40.08,-83.08
202006010441,F,BE9L,ABQ UA /OV ABQ230057/TM 0441/FL180/TP BE9L/TA M02/IC LT RIME ICING/RM ZAB FDCS,LT RIME ICING,None,ZAB,None,18000,34.43120230824176,-107.50443659545962
202006010448,F,PA18,SXQ UA /OV AK5-SXQ-LHD /TM 0448 /FL018 /TP PA18 /WX FV06SM -SHRA /TB NEG 000-018 /RM -SHRA SXQ AREA FV06SM. OTRW FV10SM OR BETTER (AKFSS,None,NEG 000-018,ZAN,None,1800,60.36,-151.16500000000002
202006010448,F,PA18,SXQ UA /OV AK5-SXQ-LHD /TM 0448 /FL018 /TP PA18 /WX FV06SM -SHRA/TB NEG 000-018 /RM -SHRA SXQ AREA FV06SM. OTRW FV10SM OR BETTER(AKFSS),None,NEG 000-018,ZAN,None,1800,60.36,-151.16500000000002
202006010615,F,E170,MSO UA /OV MSO190030/TM 0615/FL150/TP E170/SK BASES 115/TB LGT-MOD CHOP/RM DURD LGT-MOD CHOP 150-120 LGT CHOP BELOW,None,LGT-MOD CHOP,ZLC,None,15000,46.428356238740015,-114.21963033788502
202006010647,F,B748,JMS UA /OV JMS180035/TM 0647/FL360/TP B748/TB OCNL LGT-MOD CHOP,None,OCNL LGT-MOD CHOP,ZMP,None,36000,46.34661941661942,-98.68
202006010701,F,GLEX,46D UA /OV 46D/TM 0701/FL410/TP GLEX/SK TOP 410/TA M62/TB CONS LGT-MOD CHOP,None,CONS LGT-MOD CHOP,ZMP,None,41000,47.4511111,-99.1513333
202006010718,F,B737,JYO UA /OV AML045005/TM 0718/FL370/TP B737/TB MOD CONS,None,MOD CONS,ZDC,None,37000,38.988930338074425,-77.39424571378773
202006010923,F,C550,RNO UA /OV SWR235019/TM 0923/FL160/TP C550/TA M07/IC LGT RIME\/RM 160-145 DURD BASES145 TOPS180,LGT RIME\,None,ZOA,None,16000,38.998352749571865,-120.60466312088793
202006010935,F,B747,UA /OV 5730N12630W /TM 0935 /FL330 /TP B747 /IC MDT,MDT,None,None,None,33000,57.5,-126.5
202006011033,F,BE30,GUP UA /OV GUP257007/TM 1033/FL150/TP BE30/TA OAT M03/IC LT RIME ICING/RM DURD 150-130 ZAB FDCS,LT RIME ICING,None,ZAB,None,15000,35.48481358453696,-108.9289724562395
202006011118,F,C172,DAB UA /OV 2E DAB/TM 1118/FL002/TP C172/SK FEW B004 T006,None,None,ZJX,None,200,29.17992,-81.0198784622525
202006011122,F,A320,TYS UA /OV VXV185011/TM 1122/FL080/TP A320/SK BKN-TOP080/RM DURC THIN LAYER,None,None,ZTL,None,8000,35.717349511843786,-83.90972719216305
202006011123,F,PA44,DAB UA /OV DAB/TM 1123/FL002/TP PA44/SK SCT005/RM HAD TO STAY LOWER LONGER TO MAINTAIN VFR,None,None,ZJX,None,200,29.17992,-81.05806
202006011125,F,PA44,DAB UA /OV DAB/TM 1125/FL015/TP PA44/SK SCT B004 T014,None,None,ZJX,None,1500,29.17992,-81.05806
202006011126,F,SR22,TIX UA /OV TIX/TM 1126/FL025/TP SR22/SK BKN040,None,None,ZMA,None,2500,28.5148,-80.79923
202006011127,F,SR22,JAX UA /OV SGJ/TM 1127/FL019/TP SR22/SK FEW019,None,None,ZJX,None,1900,29.95925,-81.33972
202006011130,F,TBM7,BJI UA /OV BJI/TM 1130/FL180/TP TBM7/TA M05/IC LGT MX /RM DURC,LGT MX,None,ZMP,None,18000,47.50943,-94.93372
202006011136,F,PC12,ALO UA /OV ALO/TM 1136/FL220/TP PC12/TA M15/TB OCNL LGT CHOP 220/IC TRACE RIME 220,TRACE RIME 220,OCNL LGT CHOP 220,ZAU,None,22000,42.554365,-92.401293
202006011137,F,PA31,BGM UA /OV DNY030050/TM 1137/FL100/TP PA31/TA M10/IC LGT RIME,LGT RIME,None,ZBW,None,10000,42.901746293260246,-74.39768087488761
202006011140,F,F2TH,LFK UA /OV LFK /TM 1140 /FL260 /TP F2TH /SK TOP265 /TB NEG /IC NEG /RM STORM TOPS 260-270 ZFW AWC-WEB:,NEG,NEG,ZHU,None,26000,31.23401,-94.75
202006011140,F,F2TH,LFK UA /OV LFK /TM 1140 /FL260 /TP F2TH /SK TOP265 /TB NEG /IC NEG /RM STORM TOPS 260-270 ZFW AWC-WEB,NEG,NEG,ZHU,None,26000,31.23401,-94.75
202006011142,F,PA31,BGM UA /OV DNY/TM 1142/FL110/TP PA31/TA M13/IC LGT-MOD RIME 110-115/RM DURC,LGT-MOD RIME 110-115,None,ZBW,None,11000,42.18,-74.96
202006011146,F,C208,ELD UA /OV ELD /TM 1146 /FL020 /TP C208 /TB NEG /IC NEG /RM CLR ZFW AWC-WEB:,NEG,NEG,ZFW,None,2000,33.22097,-92.81328
202006011146,F,C208,ELD UA /OV ELD /TM 1146 /FL020 /TP C208 /TB NEG /IC NEG /RM CLR ZFW AWC-WEB,NEG,NEG,ZFW,None,2000,33.22097,-92.81328
202006011148,F,E75L,AIO UA /OV AIO/TM 1148/FL230/TP E75L/TA UNKN/TB OCNL LGT CHOP 150-230/IC NEG,NEG,OCNL LGT CHOP 150-230,ZMP,None,23000,41.4058805556,-95.0465277778
202006011149,F,PC12,DBQ UA /OV DBQ/TM 1149/FL220/TP PC12/TA M17/TB LGT CHOP/IC TRACE RIME,TRACE RIME,LGT CHOP,ZAU,None,22000,42.39835,-90.709143
202006011155,F,B1,AIA UA /OV AIA325020 /TM 1155 /FL230 /TP B1 /TB NEG,None,NEG,ZDV,None,23000,42.330292798556975,-103.05752694781678
202006011158,F,BE9T,SMF UA /OV LIN100013/TM 1158/FL130/TP BE9T/SK OVC160/TA -4/IC LT RIME,LT RIME,None,ZOA,None,13000,38.0323731806436,-120.72894235643079
202006011210,F,E45X,MSY UA /OV HRV045010 /TM 1210 /FL320 /TP E45X /TB MOD CHOP /RM FM ZHU AWC-WEB:,None,MOD CHOP,ZHU,None,32000,29.967860676148852,-89.86411114381318
202006011210,F,E45X,MSY UA /OV HRV045010 /TM 1210 /FL320 /TP E45X /TB MOD CHOP /RM FM ZHU AWC-WEB,None,MOD CHOP,ZHU,None,32000,29.967860676148852,-89.86411114381318
202006011217,F,B737,RDK UA /OV RDK/TM 1217/FL220/TP B737/TA UNKN/TB NEG/IC NEG/RM DURC,NEG,NEG,ZMP,None,22000,41.01065,-95.2624111111
202006011225,F,E75L,ESF UA /OV SWB /TM 1225 /FL360 /TP E75L /TB MOD CHOP /RM FM ZHU AWC-WEB,None,MOD CHOP,ZHU,None,36000,31.97,-92.68
202006011225,F,E75L,ESF UA /OV SWB /TM 1225 /FL360 /TP E75L /TB MOD CHOP /RM FM ZHU AWC-WEB:,None,MOD CHOP,ZHU,None,36000,31.97,-92.68
202006011226,F,PC12,STX UA /OV PJM290040 /TM 1226 /FL175 /TP PC12 /WX FV99SM /TB NEG,None,NEG,None,None,17500,18.22803189798999,-63.778754216924405
202006011227,F,C172,DVT UA /OV DVT /TM 1227 /FL085 /TP C172 /TB NEG,None,NEG,ZAB,None,8500,33.68831,-112.08256
202006011231,F,PA46,LFK UA /OV LFK270030 /TM 1231 /FL200 /TP PA46 /SK TOP200 /RM ZFW AWC-WEB,None,None,ZHU,None,20000,31.23401,-95.33480396605707
202006011231,F,PA46,LFK UA /OV LFK270030 /TM 1231 /FL200 /TP PA46 /SK TOP200 /RM ZFW AWC-WEB:,None,None,ZHU,None,20000,31.23401,-95.33480396605707
202006011232,F,SR22,IWD UA /OV IWD/TM 1232/FL110/TP SR22/TB LGT CHOP 110,None,LGT CHOP 110,ZMP,None,11000,46.52747,-90.1314
202006011238,F,B737,CSG UA /OV CSG/TM 1238/FLDURD/TP B737/SK BASES 011OVC TOPS 023OVC,None,None,ZTL,None,None,32.51611,-84.94222
202006011240,F,H25,LRD UA /OV LRD /TM 1240 /FL007 /TP H25 /SK BASES RPRTD TOP012 /RM FM ZHU AWC-WEB,None,None,ZHU,None,700,27.5438,-99.46153
202006011240,F,H25,LRD UA /OV LRD /TM 1240 /FL007 /TP H25 /SK BASES RPRTD TOP012 /RM FM ZHU AWC-WEB:,None,None,ZHU,None,700,27.5438,-99.46153
202006011254,F,PAY1,CLL UA /OV LOA130020 /TM 1254 /FL180 /TP PAY1 /TA M07 /IC LGT-MOD RIME /RM ZFW AWC-WEB:,LGT-MOD RIME,None,ZHU,None,18000,30.905720108155005,-95.6717021494579
202006011254,F,PAY1,CLL UA /OV LOA130020 /TM 1254 /FL180 /TP PAY1 /TA M07 /IC LGT-MOD RIME /RM ZFW AWC-WEB,LGT-MOD RIME,None,ZHU,None,18000,30.905720108155005,-95.6717021494579
202006011304,F,CL60,JVW UA /OV MHZ225030 /TM 1304 /FL280 /TP CL60 /TB OCNL MOD,None,OCNL MOD,ZME,None,28000,32.07641797155345,-90.51891259974936
202006011304,F,CL60,JAN UA /OV MHZ225030/TM 1304/FL280/TP CL60/TB OCC MOD/RM ZME,None,OCC MOD,ZME,None,28000,32.07641797155345,-90.51891259974936
202006011305,F,BE33,LNK UA /OV KLNK/TM 1305/FL018/TP BE33/RM LLWS +/-5 KT SFC-018 DURC RY17 LNK,None,None,ZMP,None,1800,40.84782,-96.76474
202006011307,F,P28A,FWA UA /OV FWA180015 /TM 1307 /FL095 /TP P28A /SK SKC /WX FV99SM /TB NEG,None,NEG,ZAU,None,9500,40.728029749979754,-85.18713
202006011311,F,BE9L,ABI UA /OV ABI060050 /TM 1311 /FL180 /TP BE9L /TA M08 /IC LGT RIME 180-200 /RM ZFW AWC-WEB:,LGT RIME 180-200,None,ZFW,None,18000,32.82732892670042,-98.82716746330787
202006011311,F,BE9L,ABI UA /OV ABI060050 /TM 1311 /FL180 /TP BE9L /IC LGT RIME 180-200 /RM ZFW AWC-WEB:,LGT RIME 180-200,None,ZFW,None,18000,32.82732892670042,-98.82716746330787
202006011311,F,BE9L,ABI UA /OV ABI060050 /TM 1311 /FL180 /TP BE9L /IC LGT RIME 180-200 /RM ZFW AWC-WEB,LGT RIME 180-200,None,ZFW,None,18000,32.82732892670042,-98.82716746330787
202006011311,F,BE9L,ABI UA /OV ABI060050 /TM 1311 /FL180 /TP BE9L /TA M08 /IC LGT RIME 180-200 /RM ZFW AWC-WEB,LGT RIME 180-200,None,ZFW,None,18000,32.82732892670042,-98.82716746330787
202006011311,F,P28A,SLC UA /OV SLC /TM 1311 /FL095 /TP P28A /RM SMOKE OVR STANBURY ISLAND,None,None,ZLC,None,9500,40.78,-111.97
202006011312,F,P28A,VRB UA /OV VRB/TM 1312/FL010/TP P28A/SK BKN011,None,None,ZMA,None,1000,27.65556,-80.41794
202006011312,F,LJ75,TOC UA /OV ODF233021/TM 1312/FL050/TP LJ75/SK TOP075/RM BASE 048/ ZTLFD,None,None,ZTL,None,5000,34.48934768042382,-83.6400195779628
202006011315,F,HDJT,PIA UA /OV 30SW BMI/TM 1315/FL160/TP HDJT/TA M2/IC LIGHT RIME,LIGHT RIME,None,ZAU,None,16000,40.12352797155345,-89.38075256047284
202006011318,F,B738,MIA UA /OV ZBV142080/TM 1318/FL340/TP B738/TB LGT CHOP 340-360,None,LGT CHOP 340-360,None,None,34000,24.619233889944546,-78.38915472028953
202006011320,F,E75,BOI UA /OV BOI220035/TM 1320/FL210/TP E75/TA M20/IC LGT RIME 210-230/RM /ZLC,LGT RIME 210-230,None,ZLC,None,21000,43.119774545877796,-116.75809220289739
202006011324,F,A321,BHM UA /OV VUZ180020/TM 1324/FL340/TP A321/TB CONS LGT CHOP/RM ZTLFD,None,CONS LGT CHOP,ZTL,None,34000,33.33663966663967,-86.9
202006011327,F,C525,SAD UA /OV SSO /TM 1327 /FL400 /TP C525 /TB OCNL LGT CHOP,None,OCNL LGT CHOP,ZAB,None,40000,32.27,-109.26
202006011331,F,B734,CSG UA /OV 1 NE CSG/TM 1331/FL012/TP B734/SK OVC013,None,None,ZTL,None,1200,32.52789606761488,-84.92824288449016
202006011335,F,P32R,OMN UA /OV FIN /TM 1335 /FL070 /TP P32R /SK BKN060 /TA 16 /WV 31012KT /TB LGT CHOP,None,LGT CHOP,ZJX,None,7000,29.4657,-81.2087
202006011338,F,PC12,LRD UA /OV LRD /TM 1338 /FL008 /TP PC12 /SK BASES RPRTD TOP014 /RM FM ZHU AWC-WEB:,None,None,ZHU,None,800,27.5438,-99.46153
202006011338,F,PC12,LRD UA /OV LRD /TM 1338 /FL008 /TP PC12 /SK BASES RPRTD TOP014 /RM FM ZHU AWC-WEB,None,None,ZHU,None,800,27.5438,-99.46153
202006011340,F,C172,SFB UA /OV SFB/TM 1340/FLUNKN/TP C172/SK SCT015-TOP025/RM DURD ILS RY9L,None,None,ZJX,None,None,28.77972,-81.24361
202006011342,F,B738,GWO UA /OV SQS /TM 1342 /FL380 /TP B738 /TB CONT LT TURB/RM AWC-WEB,None,CONT LT TURB,ZME,None,38000,33.46,-90.28
202006011342,F,B738,GWO UA /OV SQS /TM 1342 /FL380 /TP B738 /TB CONT LT TURB/RM AWC-WEB:,None,CONT LT TURB,ZME,None,38000,33.46,-90.28
202006011343,F,A320,SFB UA /OV SFB/TM 1343/FLUNKN/TP A320/SK SCT012-TOP027/RM DURD RY9L,None,None,ZJX,None,None,28.77972,-81.24361
202006011345,F,B737,ATL UA /OV ATL/TM 1345/FLDURC/TP B737/SK B023 T035/TB SMOOTH,None,SMOOTH,ZTL,None,None,33.6301,-84.4418
202006011347,F,A320,SFB UA /OV SFB005005/TM 1347/FL050/TP A320/SK SCT013-TOP027,None,None,ZJX,None,5000,28.862742949161916,-81.23532277092558
202006011358,F,F900,DTA UA /OV DTA340040/TM 1358/FL450/TP F900/TB MOD/RM +- 800 FT MTW /ZLC,None,MOD,ZLC,None,45000,40.007112490642875,-112.80271566300678
202006011359,F,A320,SBY UA /OV ATR190015/TM 1359/FL390/TP A320/TB MOD,None,MOD,ZDC,None,39000,38.563778119370006,-75.26571607786127
202006011401,F,A319,JAX UA /OV JAX260010/TM 1401/FL020/TP A319/SK 020BKN/WX 8,None,None,ZJX,None,2000,30.46511629280277,-81.87835714807368
202006011402,F,UNKN,COT UA /OV KUVA /TM 1402 /FL019 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB,None,None,ZHU,None,1900,29.21133,-99.74358
202006011402,F,UNKN,COT UA /OV KUVA /TM 1402 /FL019 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB:,None,None,ZHU,None,1900,29.21133,-99.74358
202006011405,F,C56X,BRL UA /OV BRL120040/TM 1405/FL450/TP C56X/RM MOUNTAIN WAVE +/-50FT,None,None,ZAU,None,45000,40.439568666639666,-90.36305610871872
202006011409,F,RV7,LAA UA /OV F44-LAA /TM 1409 /FL125 /TP RV7 /WV 19012KT /TB NEG /RM SMOOTH WV INITIALLY 19012 THEN IN SE COLORADO WV 22512 TO 14KT,None,NEG,ZFW,None,12500,35.1169239,-99.25820655
202006011409,F,SR20,SFB UA /OV SFB100010/TM 1409/FL020/TP SR20/SK BKN015,None,None,ZJX,None,2000,28.75077629280277,-81.05632853841908
202006011412,F,B737,TLH UA /OV TLH155040/TM 1412/FL390/TP B737/TB CONS MOD CHOP,None,CONS MOD CHOP,ZJX,None,39000,29.789285867972794,-84.02468886566614
202006011412,F,SR22,ANE UA /OV 10 N/TM 1412/FL3000/TP SR22/TB CONT LGT OCNL MOD/RM 3000 BLO,None,CONT LGT OCNL MOD,ZMP,None,30000,45.14489,-93.21019
202006011415,F,B36T,BMI UA /OV BMI/TM 1415/FL160/TP B36T/TA M02/IC LGT RIME/RM NEG ICE 150 TA 00,LGT RIME,None,ZAU,None,16000,40.47711,-88.91592
202006011415,F,UNKN,LRD UA /OV LRD /TM 1415 /FL011 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB,None,None,ZHU,None,1100,27.5438,-99.46153
202006011415,F,UNKN,LRD UA /OV LRD /TM 1415 /FL011 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB:,None,None,ZHU,None,1100,27.5438,-99.46153
202006011417,F,B737,MEM UA /OV MEM223024 /TM 1417 /FL400 /TP B737 /TB SMOOTH/RM AWC-WEB:,None,SMOOTH,ZME,None,40000,34.7685448234687,-90.31830258904365
202006011417,F,B737,MEM UA /OV MEM223024 /TM 1417 /FL400 /TP B737 /TB SMOOTH/RM AWC-WEB,None,SMOOTH,ZME,None,40000,34.7685448234687,-90.31830258904365
202006011420,F,B737,SMF UA /OV SMF1200015/TM 1420/FL110/TP B737/SK TOPS 200/WX OVC/TB LGT CHOP/RM DURC,None,LGT CHOP,ZOA,None,11000,38.69542,-121.59078
202006011420,F,P28A,UA /OV CEX3 /TM 1420 /FL045 /TP P28A /TB MDT BLO 045,None,MDT BLO 045,None,None,4500,52.97,-113.41
202006011422,F,PC12,MRY UA /OV MRY 280001/TM 1422/FL070/TP PC12/SK BASS 009/WX OVC,None,None,ZOA,None,7000,36.59326632071972,-121.8692391896564
202006011425,F,UNKN,GRK UA /OV KDZB /TM 1425 /FL018 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB,None,None,ZHU,None,1800,30.5270514,-98.3587569
202006011425,F,UNKN,GRK UA /OV KDZB /TM 1425 /FL018 /TP UNKN /SK BASES RPRTD /RM FM ZHU AWC-WEB:,None,None,ZHU,None,1800,30.5270514,-98.3587569
202006011425,F,E510,BDN UA /OV DSD140020/TM 1425/FL125/TP E510/SK BKN110 TOP125/RM DURC ..ZSE,None,None,ZSE,None,12500,43.994631169073024,-121.00085256111338
202006011426,F,P28A,OTM UA /OV OTM045005 /TM 1426 /FL030 /TP P28A /TA 21 /WV 22736KT /RM LGT-MOD RA 10 NORTH OF OTM,None,None,ZAU,None,3000,41.15972333807443,-92.36638882531818
202006011427,F,DC3T,UA /OV CYIV /TM 1427 /FLDURD /TP DC3T /SK 040BKN /RM -RA FLT VIS 10,None,None,None,None,None,53.85713,-94.65367
202006011428,F,A319,SFB UA /OV SFB/TM 1428/FLUNKN/TP A319/SK BKN014/RM DURD ILS RY9L,None,None,ZJX,None,None,28.77972,-81.24361
202006011430,F,AEST,GRI UA /OV GRI/TM 1430/FL190/TP AEST/TA M06/IC LGT MX 190,LGT MX 190,None,ZMP,None,19000,40.96754,-98.30964
202006011430,F,XA42,CSG UA /OV CSG/TM 1430/FL020/TP XA42/SK BASES OVC020,None,None,ZTL,None,2000,32.51611,-84.94222
202006011431,F,SR22,CON UA /OV 8B1/TM 1431/FL080/TP SR22/TA M8/IC LGT RIME,LGT RIME,None,ZBW,None,8000,43.06,-71.9
202006011432,F,TBM9,DQH UA /OV AMG298021 /TM 1432 /FL270 /TP TBM9 /TA M27 /WV 32124KT /TB CONS LGT CHOP ABV 270 /IC NEG /RM STRATUS INSIGHT,NEG,CONS LGT CHOP ABV 270,ZJX,None,27000,31.700388356507176,-82.86917016656567
202006011433,F,B737,JNU UA /OV TKE /TM 1433 /FL100 /TP B737 /TA M10 /IC LGT RIME /RM(AKFSS),LGT RIME,None,ZAN,None,10000,57.77,-135.21
202006011433,F,B737,JNU UA /OV TKE /TM 1433 /FL100 /TP B737 /TA M10 /IC LGT RIME /RM (AKFSS,LGT RIME,None,ZAN,None,10000,57.77,-135.21
202006011435,F,SR22`,BDL UA /OV CEF/TM 1435/FL080/TP SR22`/TA M9/IC LGT RIME,LGT RIME,None,ZBW,None,8000,42.19401,-72.53478
202006011437,F,A20N,MYNN UA /OV ZQA005085/TM 1437/FL370/TP A20N/TB CONS LGT CHOP/RM IN TOPS,None,CONS LGT CHOP,None,None,37000,26.41139013575256,-77.3137541920561
202006011440,F,PA32,HWV UA /OV CCC /TM 1440 /FL035 /TP PA32 /TB NEG /RM SMOOTH RIDE,None,NEG,ZBW,None,3500,40.93,-72.8
