VALID,URGENT,AIRCRAFT,REPORT,ICING,TURBULENCE,ATRCC,PRODUCT_ID,FL,LAT,LON
202005041719,F,B737,ORD UA /OV GIJ330020/TM 1719/FL360/TP B737/TB MOD,None,MOD,ZAU,None,36000,42.0586985173041,-86.54348431680177
202005041719,F,B752,ATW UA /OV ATW/TM 1719/FL300/TP B752/TB INTMT LGT CHOP,None,INTMT LGT CHOP,ZMP,None,30000,44.25808,-88.51908
202005041720,F,B190,ADQ UA /OV 5 NE OF ADQ/TM 1720/FL006/TP B190/TB NEG/IC NEG/RM BASES 006,NEG,NEG,ZAN,None,600,57.79893033807443,-152.37959437846357
202005041721,F,PA28,DWH UA /OV 7NW DWH/TM 1721/FL025/TP PA28/SK BKN027,None,None,ZHU,None,2500,30.134952671210367,-95.66667684161236
202005041722,F,BE40,ORD UA /OV FWA/TM 1722/FL280/TP BE40/TB CONS LGT,None,CONS LGT,ZAU,None,28000,40.97805,-85.18713
202005041722,F,SR22,PLN UA /OV PLN/TM 1722/FL050/TP SR22/TB CONS MOD CHOP,None,CONS MOD CHOP,ZMP,None,5000,45.57092,-84.79672
202005041723,F,A319,LGU UA /OV MLD260030/TM 1723/FL380/TP A319/TB LGT-MOD CHOP /ZLC,None,LGT-MOD CHOP,ZLC,None,38000,42.079758878408306,-112.96102059942785
202005041724,F,E75L,ICT UA /OV ICT140025/TM 1724/FLDURD/TP E75L/TB MOD 060-075,None,MOD 060-075,ZKC,None,None,37.330788961341284,-97.09170188310199
202005041726,F,C172,MRI UA /OV MRI/TM 1726/FL009/TP C172/TB NEG,None,NEG,ZAN,None,900,61.21,-149.84
202005041728,F,CRJ7,CLE UA /OV 20 E CAK/TM 1728/FLDURD/TP CRJ7/SK BASES 38/TA M01/IC TRACE RIME,TRACE RIME,None,ZOB,None,None,40.9161,-81.00105429849431
202005041729,F,M20P,EMP UA /OV EMP /TM 1729 /FL095 /TP M20P /WV 26150KT,None,None,ZKC,None,9500,38.33056,-96.18972
202005041732,F,TEX2,NGP UA /OV NGP 3NM E/TM 1732/FLDURC/TP TEX2/SK TOPS BKN018 HIGHER LAYER ABOVE 022,None,None,ZHU,None,None,27.69263,-97.29109
202005041734,F,GLF5,ORD UA /OV DLL/TM 1734/FL385/TP GLF5/TB CONS MOD 380-390,None,CONS MOD 380-390,ZAU,None,38500,43.522,-89.771
202005041734,F,A320,CRW UA /OV HVQ025025/TM 1734/FL380/TP A320/TB CONS LGT-MOD CHOP 380/RM SMOOTH LEAVING FL350,None,CONS LGT-MOD CHOP 380,ZID,None,38000,38.72765883251701,-81.54544338362305
202005041735,F,C56X,ILM UA /OV ILM185040/TM 1735/FL400/TP C56X/TB MOD CHOP,None,MOD CHOP,ZJX,None,40000,33.60581640670468,-77.97031583984999
202005041735,F,E145,SYR UA /OV SYR180015/TM 1735/FL100/TP E145/TA 0/IC LITE RIME/RM DURGD LITE RIME 100-080,LITE RIME,None,ZNY,None,10000,42.86116974997975,-76.10631
202005041739,F,C208,CPR UA /OV DDY053025/TM 1739/FL120/TP C208/TA M09/IC LGT-MOD RIME/RM IC BTWN 120-105 DURD ZDV FD,LGT-MOD RIME,None,ZDV,None,12000,43.340776570924035,-105.82429662938573
202005041739,F,PC12,LIT UA /OV LIT225045/TM 1739/FL250/TP PC12/IC LGT RIME 250/RM ZME,LGT RIME 250,None,ZME,None,25000,34.19692695733018,-92.88105261804445
202005041740,F,PC12,IWI UA /OV BXM/TM 1740/FL105/TP PC12/SK TOP 105/IC MOD RIME BLO,MOD RIME BLO,None,ZBW,None,10500,43.89,-69.93
202005041740,F,CRJ9,MOB UA /OV MOB/TM 1740/FL036/TP CRJ9/SK SCT031/TB -CHOP,None,-CHOP,ZHU,None,3600,30.68833,-88.24556
202005041743,F,NAVI,CNO UA /OV KCNO/TM 1743/FL020/TP NAVI/TB LGT/RM INBOUND SE TO CNO,None,LGT,ZLA,None,2000,33.97528,-117.63611
202005041743,F,C208,FYU UA /OV FYU190030/TM 1743/FL050/TP C208/SK OVC052/TB NEG/IC NEG/RM ZAN,NEG,NEG,ZAN,None,5000,66.07755623874,-145.4583725504604
202005041748,F,B190,DLG UA /OV DLG /TM 1748 /FL011 /TP B190 /SK OVC003-TOP011 /RM FARY01 (AKFSS),None,None,ZAN,None,1100,59.04,-158.5
202005041748,F,B190,DLG UA /OV DLG /TM 1748 /FL011 /TP B190 /SK OVC003-TOP011 /RM FA RY01 (AKFSS,None,None,ZAN,None,1100,59.04,-158.5
202005041750,F,DA40,CNO UA /OV KCNO/TM 1750/FL014/TP DA40/TB MOD/RM PATTERN RY26R CNO,None,MOD,ZLA,None,1400,33.97528,-117.63611
202005041751,F,P28A,GLE UA /OV SPS090060 /TM 1751 /FL065 /TP P28A /SK SKC /WX FV99SM /WV 20025KT /TB LGT CHOP,None,LGT CHOP,ZFW,None,6500,33.9786,-97.28678809328122
202005041751,F,B737,SCC UA /OV SCC /TM 1751 /FLUNKN /TP B737 /SK SCT011-TOP013/ SKC/TB NEG /IC NEG /RM SCT V BKN..DURD FM S FL400-SFC /BA RWY 06 BAGOOD (AKFSS),NEG,NEG,ZAN,None,None,70.19,-148.46
202005041751,F,B737,SCC UA /OV SCC /TM 1751 /FLUNKN /TP B737 /SK SCT011-TOP013/ SKC /TB NEG /IC NEG /RM SCT V BKN..DURD FM S FL400-SFC /BA RWY 06 BA GOOD (AKFSS,NEG,NEG,ZAN,None,None,70.19,-148.46
202005041755,F,B737,MEM UA /OV MEM/TM 1755/FL030/TP B737/SK BKN030,None,None,ZME,None,3000,35.06111,-89.985
202005041756,F,MULTIPLE,MWA UA /OV MWA/TM 1756/FL350/TP MULTIPLE/TB CONS MOD/RM ZME,None,CONS MOD,ZKC,None,35000,37.75497,-89.01108
202005041756,F,CRJ9,MWA UA /OV MWA/TM 1756/FL350/TP CRJ9/TB MOD/RM ZKC/FD1/CJ,None,MOD,ZKC,None,35000,37.75497,-89.01108
202005041757,F,B737,ORD UA /OV BAE/TM 1757/FL400/TP B737/TB LGT-OCNL MOD,None,LGT-OCNL MOD,ZAU,None,40000,43.12,-88.28
202005041757,F,B77W,ORD UA /OV JOT/TM 1757/FL340/TP B77W/TB LGT-OCNL MOD,None,LGT-OCNL MOD,ZAU,None,34000,41.51769,-88.17561
202005041757,F,C550,GTF UA /OV GTF254030/TM 1757/FL350/TP C550/TB CONT LGT OCNL MOD/RM +/-150KTS /ZLC,None,CONT LGT OCNL MOD,ZLC,None,35000,47.33547015876743,-112.09331970549627
202005041803,F,E55P,BUF UA /OV BUF320010/TM 1803/FL054/TP E55P/SK B042 T054,None,None,ZOB,None,5400,43.06848441546349,-78.88215445482433
202005041805,F,C208,MEM UA /OV MEM/TM 1805/FLDURD/TP C208/SK OVC028,None,None,ZME,None,None,35.06111,-89.985
202005041807,F,B737,ORD UA /OV PMM/TM 1807/FL400/TP B737/TB LGT CHOP-OCNL MOD,None,LGT CHOP-OCNL MOD,ZAU,None,40000,42.47,-86.11
202005041807,T,C172,FNL UUA /OV KFNL/TM 1807/FL060/TP C172/RM LLWS -15KT 2MI LB RWY15,None,None,ZDV,None,6000,40.45183,-105.01134
202005041807,F,B738,ICT UA /OV ICT/TM 1807/FL410/TP B738/TB MOD/RM MTW +/- 10KTS ZKC/FD1/CJ,None,MOD,ZKC,None,41000,37.65,-97.43
202005041808,F,C208,MEM UA /OV DRDCNT/TM 1808/FL028/TP C208/SK BASES 028,None,None,ZME,None,2800,35.06111,-89.985
202005041809,F,B77W,LSE UA /OV ODI/TM 1809/FL300/TP B77W/TB LGT-MOD CHOP,None,LGT-MOD CHOP,ZMP,None,30000,43.91,-91.47
202005041812,F,C206,ORT UA /OV ORT /TM 1812 /FL065 /TP C206 /SK FEW040 /WX FV99SM /RM (AKFSS,None,None,ZAN,None,6500,62.96,-141.92
202005041812,F,C206,ORT UA /OV ORT /TM 1812 /FL065 /TP C206 /SK FEW040 /WX FV99SM /RM(AKFSS),None,None,ZAN,None,6500,62.96,-141.92
202005041812,F,M5,ENA UA /OV 6108N 15000W-6056N 15015W /TM 1812 /FL030 /TP M5 /TB MOD /RM (AKFSS,None,MOD,ZAN,None,3000,61.1333,-150.0
202005041812,F,M5,ENA UA /OV 6108N 15000W-6056N 15015W /TM 1812 /FL030 /TP M5 /TBMOD /RM (AKFSS),None,MOD,ZAN,None,3000,61.1333,-150.0
202005041813,F,B77W,CWA UA /OV CWA280040/TM 1813/FL390/TP B77W/TB MOD,None,MOD,ZMP,None,39000,44.89339482878892,-90.59175775509189
202005041814,F,NMRS,DTW UA /OV LFD-ERI/TM 1814/FL290/TP NMRS/TB CONT LGT OCNL MOD CHOP,None,CONT LGT OCNL MOD CHOP,ZOB,None,29000,42.07,-82.475
202005041815,F,B738,KOA UA /OV KOA170015/TM 1815/FL038/TP B738/SK SCT038/TB NEG,None,NEG,None,None,3800,19.483778119370008,-155.99387672204017
202005041815,F,B350,SHR UA /OV SHR/TM 1815/FL053/TP B350/SK BASES053 /ZLC,None,None,ZLC,None,5300,44.77,-106.97
202005041819,F,A32,IND UA /OV VHP205023/TM 1819/FL380/TP A32/TB CONS LGT OCNL MOD,None,CONS LGT OCNL MOD,ZID,None,38000,39.46255387408436,-86.58091218275231
202005041820,F,A321,BMG UA /OV OOM090020/TM 1820/FL380/TP A321/TB LGT-MOD CHOP,None,LGT-MOD CHOP,ZID,None,38000,39.14,-86.18019367260571
202005041820,F,C172,TKA UA /OV MRI-TKA /TM 1820 /FL025 /TP C172 /TB LGT CHOP /RM (AKFSS,None,LGT CHOP,ZAN,None,2500,61.765,-149.965
202005041820,F,C172,TKA UA /OV MRI-TKA /TM 1820 /FL025 /TP C172 /TB LGT CHOP /RM(AKFSS),None,LGT CHOP,ZAN,None,2500,61.765,-149.965
202005041822,F,M5,ENA UA /OV ENA096028 /TM 1822 /FL030 /TP M5 /WV 09020KT /TB MOD /RM (AKFSS,None,MOD,ZAN,None,3000,60.52121609929523,-150.29538108542843
202005041822,F,M5,ENA UA /OV ENA096028 /TM 1822 /FL030 /TP M5 /WV 09020KT /TB MOD/RM (AKFSS),None,MOD,ZAN,None,3000,60.52121609929523,-150.29538108542843
202005041825,F,C680,ORD UA /OV BRL-IOW/TM 1825/FL430/TP C680/TB CONS LGT,None,CONS LGT,ZAU,None,43000,41.2061595,-91.3350145
202005041825,F,CL35,BED UA /OV BED/TM 1825/FL020/TP CL35/RM LLWS +/-5KTS BLO 020 RWY 29 APCH,None,None,ZBW,None,2000,42.46995,-71.28903
202005041827,F,E45X,ALB UA /OV ALB280004/TM 1827/FL40/TP E45X/SK TOPS 035/TB NEG,None,NEG,ZBW,None,None,42.76914748287889,-73.8930355425219
202005041828,F,HAWK,MOB UA /OV MOB180015/TM 1828/FL030/TP HAWK/SK BKN035-TOP044,None,None,ZHU,None,3000,30.43830974997975,-88.24556
202005041829,F,B737,ORD UA /OV OKK360015/TM 1829/FL400/TP B737/TB CONS MOD,None,CONS MOD,ZAU,None,40000,40.77820025002025,-86.05899
202005041829,F,P28R,ALB UA /OV CTR281022/TM 1829/FL031/TP P28R/IC NEG/RM LT RA,NEG,None,ZBW,None,3100,42.359968965337565,-73.43659659190511
202005041830,F,CL35,ICT UA /OV ICT180015/TM 1830/FL070/TP CL35/SK SCT033-TOP070,None,None,ZKC,None,7000,37.39997974997975,-97.43
202005041834,F,B738,ORD UA /OV OXI/TM 1834/FL360/TP B738/TB MOD,None,MOD,ZAU,None,36000,41.3301944,-86.6648056
202005041836,F,B738,HYR UA /OV DLH180060/TM 1836/FL400/TP B738/TB LGT-MOD CHOP,None,LGT-MOD CHOP,ZMP,None,40000,45.841998999919,-92.19364
202005041837,F,B789,MBS UA /OV MBS280015/TM 1837/FL350/TP B789/TB LGT-MOD,None,LGT-MOD,ZOB,None,35000,43.57341556079585,-84.41960989936366
202005041838,F,CRJ7,ORD UA /OV SBM140030/TM 1838/FL270/TP CRJ7/TB OCNL LGT,None,OCNL LGT,ZAU,None,27000,43.38671675360954,-87.40661742195425
202005041845,F,B429,DOV UA /OV ENO333011 /TM 1845 /FL009 /TP B429 /SK SKC /WX FV10SM /TB INTMT MOD 009 IN CLR/RM AWC-WEB,None,INTMT MOD 009 IN CLR,ZDC,None,900,39.393364427561316,-75.6274578979903
202005041845,F,B429,DOV UA /OV ENO333011 /TM 1845 /FL009 /TP B429 /SK SKC /WX FV10SM /TB INTMT MOD 009 IN CLR/RM AWC-WEB:,None,INTMT MOD 009 IN CLR,ZDC,None,900,39.393364427561316,-75.6274578979903
202005041845,F,C172,CNO UA /OV CNO200004/TM 1845/FL020/TP C172/TB NEG,None,NEG,ZLA,None,2000,33.91262875093571,-117.6636076171979
202005041845,T,C56X,JAC UUA /OV KJAC/TM 1845/FL007/TP C56X/RM LLWS -10KT 007-005 DURD RY19 JAC,None,None,ZLC,None,700,43.61281,-110.73699
202005041845,F,A20N,DLL UA /OV DLL360050/TM 1845/FL380/TP A20N/TB MOD,None,MOD,ZMP,None,38000,44.35540083340083,-89.771
202005041846,F,C208,FAI UA /OV FAI010075/TM 1846/FL080/TP C208/TA M04/IC LGT RIME/RM ZAN,LGT RIME,None,ZAN,None,8000,66.04110940314996,-147.33997436955428
202005041851,T,LJ35,BED UUA /OV BED/TM 1851/FL015/TP LJ35/RM LLWS +10KTS 015 RWY 29,None,None,ZBW,None,1500,42.46995,-71.28903
202005041853,F,H25B,FWA UA /OV FWA/TM 1853/FL400/TP H25B/TB CONS LGT CHOP,None,CONS LGT CHOP,ZAU,None,40000,40.97805,-85.18713
202005041854,F,A320,BOS UA /OV BOS160025/TM 1854/FL100/TP A320/TA 5/IC LGT RIME/RM LGT RIME 100-080 DURD,LGT RIME,None,ZBW,None,10000,41.96899969334821,-70.81685379048481
202005041855,F,A20N,BUF UA /OV 5 WEST BUF/TM 1855/FL047/TP A20N/SK TOPS 047 BKN,None,None,ZOB,None,4700,42.9408,-78.84964355626869
202005041857,F,A359,IMT UA /OV IMT/TM 1857/FL360/TP A359/TB OCNL MOD,None,OCNL MOD,ZMP,None,36000,45.81836,-88.11456
202005041859,F,B737,ANC UA /OV ANC/TM 1859/FL050/TP B737/TB LGT 050-120/RM DEP SW ZAN,None,LGT 050-120,ZAN,None,5000,61.17,-149.99
202005041900,F,LJ45,DEN UA /OV DEN180025/TM 1900/FL130/TP LJ45/TB MOD TURB 150-110,None,MOD TURB 150-110,ZDV,None,13000,39.416099583299584,-104.6575
202005041900,F,B190,ANC UA /OV ANC/TM 1900/FL005/TP B190/TB CONT LGT CHOP/RM ZAN,None,CONT LGT CHOP,ZAN,None,500,61.17,-149.99
202005041900,F,TEX2,NGP UA /OV NGP 2NM SE/TM 1900/FLDURC/TP TEX2/SK BKN013 TOPS 016,None,None,ZHU,None,None,27.69263,-97.29109
202005041902,F,B190,ISP UA /OV KISP150020/TM 1902/FL090/TP B190/TA 0/IC LGT RIME,LGT RIME,None,ZBW,None,9000,40.5051914826959,-72.88150366591606
202005041907,F,H,ORD UA /OV JOT225020/TM 1907/FL400/TP H/A35K/TB CONS MOD,None,CONS MOD,ZAU,None,40000,41.2819686477023,-88.49042937278253
202005041907,F,E75L,HLN UA /OV HLN087010/TM 1907/FL130/TP E75L/TB LT OCNL MOD/RM SFC CLMB 130,None,LT OCNL MOD,ZLC,None,13000,46.61432336590994,-111.72131798939294
202005041907,F,B777,DVL UA /OV DVL/TM 1907/FL320/TP B777/SK TOP315,None,None,ZMP,None,32000,48.11458,-98.90833
202005041909,F,A321,BOS UA /OV BOS160030/TM 1909/FL140/TP A321/TA M10/IC MOD MIX/RM MOD MIX ICING DURD 140-080 PROVI,MOD MIX,None,ZBW,None,14000,41.89068563201785,-70.77827854858177
202005041910,F,CRJ9,SPI UA /OV SPI/TM 1910/FL140/TP CRJ9/TB MOD 140-110/RM ZKCFDC-FX,None,MOD 140-110,ZKC,None,14000,39.8447,-89.6839
202005041910,F,B190,DLG UA /OV DLG /TM 1910 /FL015 /TP B190 /SK OVC005-TOP015 /RM (AKFSS,None,None,ZAN,None,1500,59.04,-158.5
202005041910,F,B190,DLG UA /OV DLG /TM 1910 /FL015 /TP B190 /SK OVC005-TOP015 /RM(AKFSS),None,None,ZAN,None,1500,59.04,-158.5
202005041912,F,E145,LFT UA /OV LFT330005/TM 1912/FLDURC/TP E145/SK BKN042,None,None,ZHU,None,None,30.283674629326025,-92.02921951395724
202005041913,F,SR22,CRW UA /OV HVQ205015/TM 1913/FL050/TP SR22/TB MOD,None,MOD,ZID,None,5000,38.1234047004898,-81.90473396982617
202005041913,F,LJ40,JAC UA /OV KJAC/TM 1913/FL070/TP LJ40/RM LLWS +/-5 KT,None,None,ZLC,None,7000,43.61281,-110.73699
202005041913,F,B739,GTF UA /OV GTF250027/TM 1913/FL380/TP B739/TB CONT MOD 380-365 /ZLC,None,CONT MOD 380-365,ZLC,None,38000,47.31937846885676,-112.00784705149123
202005041915,F,E170,OMA UA /OV OVR060018/TM 1915/FL100/TP E170/TB CONS MOD 100-170/RM DURC,None,CONS MOD 100-170,ZMP,None,10000,41.320012150012154,-95.39483185750927
202005041916,F,C172,PDK UA /OV KPDK360015 /TM 1916 /FL040 /TP C172 /SK SCT050 /TB LGT CHOP,None,LGT CHOP,ZTL,None,4000,34.12563025002025,-84.30197
202005041917,F,CRJ7,ASE UA /OV DBL/TM 1917/FL140/TP CRJ7/SK TOP180/TB LGT,None,LGT,ZDV,None,14000,39.44,-106.9
202005041917,F,P28A,IPL UA /OV RNM-IPL /TM 1917 /FL075 /TP P28A /TB NEG,None,NEG,ZLA,None,7500,32.936695,-116.246995
202005041918,F,B789,PASY UA /OV SYA246627/TM 1918/FL390/TP B789/TA M52/WV 355118/RM ZAN,None,None,None,None,39000,48.45925779728208,158.35142886751186
202005041918,F,E75L,PIR UA /OV PIR055035/TM 1918/FL360/TP E75L/SK TOP350,None,None,ZMP,None,36000,44.71730335605183,-99.61731451097847
202005041919,F,C525,TBN UA /OV MAP130030/TM 1919/FL390/TP C525/TB MOD/RM ZKCFDC-FX,None,MOD,ZKC,None,39000,37.26858016223251,-91.30658869106406
202005041920,F,B738,TJBQ UA /OV PVN340171 /TM 1920 /FL400 /TP B738 /TB OCNL LGT CHOP /RM //SJU-BWI AWC-WEB:,None,OCNL LGT CHOP,None,None,40000,24.448340897498277,-73.30970087569779
202005041920,F,B738,TJBQ UA /OV PVN340171 /TM 1920 /FL400 /TP B738 /TB OCNL LGT CHOP /RM //SJU-BWI AWC-WEB,None,OCNL LGT CHOP,None,None,40000,24.448340897498277,-73.30970087569779
202005041920,F,C207,DLG UA /OV KKU-DLG /TM 1920 /FL002 /TP C207 /SK OVC002 /RM CIG VRB 002-004 (AKFSS,None,None,ZAN,None,200,58.925,-158.525
202005041920,F,C207,DLG UA /OV KKU-DLG /TM 1920 /FL002 /TP C207 /SK OVC002 /RM CIG VRB002-004 (AKFSS),None,None,ZAN,None,200,58.925,-158.525
202005041922,F,C172,ANE UA /OV DURD ANE/TM 1922/FL035/TP C172/TB LGT-OCNL MOD TURB BLO 035,None,LGT-OCNL MOD TURB BLO 035,ZMP,None,3500,45.14489,-93.21019
202005041923,F,B737,BIL UA /OV BIL/TM 1923/FL380/TP B737/TB CONT LGT /RM SMOOTH FL360 /ZLC,None,CONT LGT,ZLC,None,38000,45.8069,-108.5422
202005041925,F,B738,LWD UA /OV LMN340025/TM 1925/FL350/TP B738/TB CONS LGT OCNL MOD,None,CONS LGT OCNL MOD,ZMP,None,35000,40.991570306651795,-94.15770620576194
202005041925,F,C525,PIT UA /OV AGC/TM 1925/FL050/TP C525/SK B055/TB LT TURB,None,LT TURB,ZOB,None,5000,40.35472,-79.92167
202005041926,F,B737,DEN UA /OV DEN235050/TM 1926/FL170/TP B737/TB MOD TURB 210-150,None,MOD TURB 210-150,ZDV,None,17000,39.35478091992596,-105.54650497844959
202005041930,F,A35K,TVC UA /OV TVC/TM 1930/FL370/TP A35K/TB MOD 370-350,None,MOD 370-350,ZMP,None,37000,44.74164,-85.58236
202005041933,F,E55P,EVV UA /OV PXV050035/TM 1933/FL430/TP E55P/TB MOD,None,MOD,ZID,None,43000,38.30498981072874,-87.19342191588076
202005041933,F,RV12,CNO UA /OV CNO280003/TM 1933/FL020/TP RV12/TB NEG,None,NEG,ZLA,None,2000,33.98396311215917,-117.69549217485351
202005041934,F,C550,RUT UA /OV RUT180015/TM 1934/FL080/TP C550/TA 02/IC LGT MX 090-070/RM NEG ICING 060. DURD,LGT MX 090-070,None,ZBW,None,8000,43.27997974997975,-72.95
202005041934,F,C550,RUT UA /OV RUT180015/TM 1934/FL080/TP C550/TA 02/IC LGT MX 090-070/RM NEG ICING 060. DURD.,LGT MX 090-070,None,ZBW,None,8000,43.27997974997975,-72.95
202005041935,F,E145,DSM UA /OV DSM/TM 1935/FL340/TP E145/TB CONS LGT OCNL MOD CHOP,None,CONS LGT OCNL MOD CHOP,ZMP,None,34000,41.53395,-93.653114
202005041939,F,M20T,TAD UA /OV TBE243052/TM 1939/FL180/TP M20T/TB MOD/RM ZDV,None,MOD,ZDV,None,18000,36.876509696727446,-104.5704413930024
202005041940,F,C680,DLL UA /OV DLL/TM 1940/FL410/TP C680/TB OCNL MOD CHOP 380-410,None,OCNL MOD CHOP 380-410,ZAU,None,41000,43.522,-89.771
202005041940,F,A330,JFK UA /OV JFK090040/TM 1940/FL120/TP A330/TA 0/IC MDT RIME/RM ICING STOPPED AT 085,MDT RIME,None,ZBW,None,12000,40.63861,-72.88360636423378
202005041940,T,C182,IGM UUA /OV EED095030 /TM 1940 /FL115 /TP C182 /TB MOD-SEV INTMT CAT 115 /RM VFR/115 AWC-WEB:,None,MOD-SEV INTMT CAT 115,ZLA,None,11500,34.722768598815065,-114.01689260389091
202005041940,T,C182,IGM UUA /OV EED095030 /TM 1940 /FL115 /TP C182 /TB MOD-SEV INTMT CAT 115 /RM VFR/115 AWC-WEB,None,MOD-SEV INTMT CAT 115,ZLA,None,11500,34.722768598815065,-114.01689260389091
202005041940,F,GLF5,TEB UA /OV TEB/TM 1940/FLDURD/TP GLF5/RM LLWS +/-15 KT DURD RY 6 CIR RY 1,None,None,ZNY,None,None,40.85899,-74.05616
202005041941,F,C182,PRC UA /OV DRK285045/TM 1941/FL115/TP C182/TB MOD-SEV/RM ZAB/FDCS,None,MOD-SEV,ZAB,None,11500,34.894130007099605,-113.36123615037228
202005041941,F,CRJ7,MEM UA /OV 3 N MEM/TM 1941/FLDURD/TP CRJ7/SK B022,None,None,ZME,None,None,35.11111405000405,-89.985
202005041943,F,C208,JMS UA /OV JMS215075/TM 1943/FL090/TP C208/WX -SN/TA M03/RM LGT IMPACT SNOW,None,None,ZMP,None,9000,45.90597700541134,-99.7299892863639
202005041944,F,B737,MKE UA /OV BAE160030/TM 1944/FL360/TP B737/TB LGT CHOP,None,LGT CHOP,ZAU,None,36000,42.650115632017844,-88.04569617108137
202005041944,F,SW4,JMS UA /OV BIS135055/TM 1944/FL160/TP SW4/TA M08/RM LGT IMPACT ICE FROM FSD TO BIS135055 FL160,None,None,ZMP,None,16000,46.124486281181326,-99.7992770924407
202005041945,F,SF50,HTO UA /OV HTO220070/TM 1945/FL130/TP SF50/IC MOD RIME 110-130/RM TEMP UNKN,MOD RIME 110-130,None,ZNY,None,13000,40.066209091755596,-73.24313027769193
202005041945,F,SF50,HTO UA /OV HTO220070/TM 1945/FL130/TP SF50/IC MOD RIME 110-130/RM TEMP UNKN.,MOD RIME 110-130,None,ZNY,None,13000,40.066209091755596,-73.24313027769193
202005041950,F,AEST,MEM UA /OV MEM360060/TM 1950/FL210/TP AEST/TA M15/IC TRACE RIME/RM ZMR,TRACE RIME,None,ZME,None,21000,36.061191000081,-89.985
202005041955,F,CRJ7,BNA UA /OV BNA135020/TM 1955/FL360/TP CRJ7/TB OCNL MOD CHOP/RM ZME,None,OCNL MOD CHOP,ZME,None,36000,35.8831686477023,-86.39736182933261
202005041955,F,NMRS,FIG UA /OV PSB-CIP/TM 1955/FL300/TP NMRS/TB LGT-MOD CAT/RM FL 300-370,None,LGT-MOD CAT,ZOB,None,30000,41.017195,-78.77367
202005041956,F,T206,IDA UA /OV KIDA /TM 1956 /FL075 /TP T206 /TB LGT CHOP 065-066 /RM DURC,None,LGT CHOP 065-066,ZLC,None,7500,43.51372,-112.07075
202005041956,F,NMRS,FNT UA /OV FNT100015/TM 1956/FL320/TP NMRS/TB CONT LGT OCNL MOD /RM FL 320-380,None,CONT LGT OCNL MOD,ZOB,None,32000,42.92325443920415,-83.41295653331802
202005041956,F,BE9L,NGP UA /OV 3NM SE NGP/TM 1956/FLDURC/TP BE9L/SK BKN006 TOPS020,None,None,ZHU,None,None,27.69263,-97.29109
202005041957,F,CRJ9,ORD UA /OV BVT100015/TM 1957/FL340/TP CRJ9/TB CONS LGT CHOP,None,CONS LGT CHOP,ZAU,None,34000,40.51658443920415,-86.74590676190293
202005041957,F,TA20,MRI UA /OV ANC-MRI /TM 1957 /FL025 /TP TA20 /SK SKC /TB NEG /RMNEG LLWS (AKFSS),None,NEG,ZAN,None,2500,61.19,-149.91500000000002
202005041957,F,TA20,MRI UA /OV ANC-MRI /TM 1957 /FL025 /TP TA20 /SK SKC /TB NEG /RM NEG LLWS (AKFSS,None,NEG,ZAN,None,2500,61.19,-149.91500000000002
202005042000,F,C172,ONT UA /OV PDZ/TM 2000/FL030/TP C172/TB MOD TURB,None,MOD TURB,ZLA,None,3000,33.92,-117.53
202005042000,F,LJ31,JLN UA /OV JLN/TM 2000/FLUNKN/TP LJ31/SK BKN023-TOP055,None,None,ZKC,None,None,37.1522,-94.4952
202005042002,F,CRJ7,SGF UA /OV EOS/TM 2002/FL370/TP CRJ7/TB MOD CONS CHOP/RM ZKC/FD1/FX,None,MOD CONS CHOP,ZKC,None,37000,36.81,-94.39
202005042002,F,C750,COD UA /OV COD350060/TM 2002/FL360/TP C750/TB CONT LGT CHOP 360-410 /ZLC,None,CONT LGT CHOP 360-410,ZLC,None,36000,45.50507752251997,-109.26737439116869
202005042003,F,SR22,GCN UA /OV GCN360025 /TM 2003 /FL115 /TP SR22 /TB LGT/RM AWC-WEB:,None,LGT,ZLA,None,11500,36.36281041670041,-112.15472
202005042003,F,SR22,GCN UA /OV GCN360025 /TM 2003 /FL115 /TP SR22 /TB LGT/RM AWC-WEB,None,LGT,ZLA,None,11500,36.36281041670041,-112.15472
202005042007,F,B737,LWB UA /OV LWB/TM 2007/FL370/TP B737/TB LGT-MOD CHOP 370,None,LGT-MOD CHOP 370,ZDC,None,37000,37.85831,-80.39947
202005042008,F,A320,JFK UA /OV JFK180035/TM 2008/FL110/TP A320/TA 0/TB MDT CHOP/IC MDT RIME/RM THRU 090,MDT RIME,MDT CHOP,ZNY,None,11000,40.05522941661942,-73.76222
202005042016,F,C750,LOZ UA /OV AZQ330030/TM 2016/FL370/TP C750/TA M21,None,None,ZID,None,37000,37.82304777595615,-83.57468063274543
202005042016,F,C208,SCC UA /OV BTI-SCC /TM 2016 /FL025 /TP C208 /SK FEW005-TOP006/ SKC /WX FV99SM /TB NEG /IC NEG /RM LOW ST MSTLY INLD (AKFSS,NEG,NEG,ZAN,None,2500,70.16,-146.02
202005042016,F,C208,SCC UA /OV BTI-SCC /TM 2016 /FL025 /TP C208 /SK FEW005-TOP006/ SKC/WX FV99SM /TB NEG /IC NEG /RM LOW ST MSTLY INLD (AKFSS),NEG,NEG,ZAN,None,2500,70.16,-146.02
202005042017,F,PC12,MEM UA /OV MEM090006/TM 2017/FL035/TP PC12/SK BASES 035 DURD,None,None,ZME,None,3500,35.06111,-89.86282133779137
